tier,score,client,sector_guess,source_name,source_domain,published_at,title,url,summary,topics,why_it_matters
MENTIONED,10,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-07-17T21:45:00+00:00,"Scottish Water offices to be demolished after ""severe structural risks"" uncovered - The Edinburgh Reporter",https://news.google.com/rss/articles/CBMiV0FVX3lxTE5RZjdNU1JxYVUzcXVNWGJZSmkyTWhiSk9nNEZqYzg2Y0VVcXJjU200TmtiQWlidGJYTnVmSzFLbGZfNmozalpoZ044c1NSdG5CdlRzbXB5dw?oc=5,"Scottish Water offices to be demolished after ""severe structural risks"" uncovered The Edinburgh Reporter",media_and_events,
MENTIONED,9,Thames Water | South West Water,Water,Google News: Thames Water,news.google.com,2026-07-20T01:43:19+00:00,Thames Water Crisis Puts Pennon And BT Stock In Focus - simplywall.st,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQYjdOcHdCTEYzeEc5ZFhlLTVfVWozRWkwOEZoc1hfajRmanB1aFBtYlFfV3NKVzhOTnc2MVF0eTNlZVg2WEcyYzFHNG9jRFFrT0FfN1l6OFJjQjR5bk80aTJBWFJ3b3JhNjRlcEpsSlY5NHZ1WlNSMEMxeVE0N2NJVVRTYW5iaVdKaFVjRlVZZXRaNFg5WTFGQzJrWVBQZm8taTdjNjR0ckszdEJLWmdfRFhKdDgzR0w4ZGtxNXJ5V1lvVXFvMm9Eby1xdnVjTllpWHljQjlkQzVXWW_SAeABQVVfeXFMT3RhZzkyVXRsNTBqZWt6WnNyOGMweUx3a01zM21Xek5SM2h0d0NteFpGNU16YUtXYnM3ZDZnQWtPd1Y0MlNrSU5fMlJLa2pLckdhcG01Q3NIbTBEZm9ESThyT2I4RUQyTlp1NTZraHU1RExrTWZBRWJYdUxpVFZUdWwxS2o5bk1vLWZRdUtkQ01GbEVhTkl4ZFVsbHZ0Y0Voc0w2OVVyLVl5YVBNdDA2MkJ4ZUQyQUNhZ19PZ3d6dnMwWVR6ZE5wQUkyNTRWLXVWb0VIQ3MxeWFOeUlwQ29vVGc?oc=5,Thames Water Crisis Puts Pennon And BT Stock In Focus simplywall.st,,
MENTIONED,9,Southern Water | Ofwat,Water,Google News: Southern Water,news.google.com,2026-07-16T09:16:41+00:00,Isle of Wight Council requests Southern Water review from Ofwat and DEFRA - Isle of Wight News from OnTheWight,https://news.google.com/rss/articles/CBMingFBVV95cUxPQTJwLUNrbzJDWWpRWkZGV1ZELWt4LW9Ja0tLOGtLZVU1VXNsTEdfSkJTbGdadU9OcVYxMUtWaU5DWG1KNE9NRV90Z3ozZzhwemdTWmRhSU0yX09XMHFZNzFPVWRjYlBzQjBCN0dzcVFZbHBhWUloc1VVQ25DeVVJMjBNaGt0YnRkQ2I5ZzBrcmphU29yRkIzckxEZGtSQQ?oc=5,Isle of Wight Council requests Southern Water review from Ofwat and DEFRA Isle of Wight News from OnTheWight,,
MENTIONED,9,National Grid | Ofgem,Electricity,Google News: Ofgem,news.google.com,2026-07-17T11:29:33+00:00,"Goverment, NESO, Ofgem publish Clean Flexibility Roadmap Update - Wired-Gov",https://news.google.com/rss/articles/CBMixwFBVV95cUxNVjRta1hhbjQ3b3dQYzlNZlgzeFBFTmVmaV9iQWl3cjVuZWdoR0Z0N0xIMXZ5clF3aVhiTXo1VTl2MzQ1cHo0cFI3OWQwV0YtVENrSjFpYWlZM053WUU5MWhlbi1NdWhjZEJrN3JfdE9fSmVyXzMwZWl5N3d6MnMyODVZXzRsemZnM1VGamZ5T2ozTXRnaHNxQUVCOU9xSmE3eGZZdl9DckZET2RuNy1lWnpBR3lHdy1vaExPOEk4QnMzcUhsYlhR?oc=5,"Goverment, NESO, Ofgem publish Clean Flexibility Roadmap Update Wired-Gov",,
MENTIONED,8,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-15T11:12:29+00:00,Thames Water's fate hangs on Burnham as cash runs out - Yahoo Finance UK,https://news.google.com/rss/articles/CBMigwFBVV95cUxQY1Bfb3JCQU5KMWFFWlhqX1BnUU1SdVBkaGdEeUk4RWE2N3FIUGkycnZ6aVd2ODIyLVotZ3FGdHZYOERhamV3d1ZSczFCV3I1alltajI1S1ZJMVNxVjRvVkl2dWNwX1BwUnJ2QWtNUW9oR3JYZ09zeGRNcnlFR25DUzFDQQ?oc=5,Thames Water's fate hangs on Burnham as cash runs out Yahoo Finance UK,,
MENTIONED,8,Severn Trent,Water,Google News: Severn Trent,news.google.com,2026-07-13T11:33:00+00:00,Severn Trent says use less water as demand reaches record high - Kenilworth Nub News,https://news.google.com/rss/articles/CBMiswFBVV95cUxQOUFEcWljRk1YZ2tHd2loNGR2U0t0emJBSDJCY2FDQzlEREJXZUI5MVh5R0NCYklsdWlUWk1mT3dZMlBDMkM0WkVLU3hxSDZGazI2bDNlUVVBNXd2dVBMOXhZcXhiMlNFNU8tVVFtMTBqLU9tdkRwMmZGRTEyR1Z0SjdvaVlVYk1BSThnWVZ4bTlRdF9zY281dGIwOTh4bkUwUUcxMHotOHBrbDdJdHYtd29oNA?oc=5,Severn Trent says use less water as demand reaches record high Kenilworth Nub News,,+1 other outlet covered this
MENTIONED,8,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-07-15T03:59:26+00:00,Restoration work enabled after Yorkshire Water failings - Barnsley Chronicle,https://news.google.com/rss/articles/CBMipgFBVV95cUxOTFpuLU5QTUZmbnc1Y3lvYjVpMl9jb3NzZkFaa3hDUHptUHlDdEVULXZNZWtUQ0VfcGt0V2JDMUc1MVR4SC1RYmI5MTFVZVBMTVRVU3FqdDRDZFdWNWtlWWx0S09uQnRWZkp2dVRJY0dOdk5LOUM1a24xeUVjbDlPT01hVUlqcnZKQzJ6YmhHU2lYblhSMzFuMzVaNEVuSzFjMnEzQUF3?oc=5,Restoration work enabled after Yorkshire Water failings Barnsley Chronicle,,
MENTIONED,8,Southern Water,Water,Google News: Southern Water,news.google.com,2026-07-16T10:34:48+00:00,Council Agrees Action On Southern Water After No Confidence Motion Fails - Isle Of Wight Radio,https://news.google.com/rss/articles/CBMirAFBVV95cUxQTGlYbFhmQkpXU0Y0cGYxNTgyeHNNMlVMRnI2S0RuYnlPSUxwZVdUT25FaERGS1ZPWVVwM2dIeGo1ZlV5QmR3c0t6bHYxRk1vbzloU3pRMU1UV1p6V2hPai12TTl6VlNlZl9SVHZDUmxOelNoSTF4TWZLV1NST215M0x1cHNhR1RvQ2J1c2tuZURZaEthaXVicXNvUTBYVkVoWEdZT24tbWhMZ0xU?oc=5,Council Agrees Action On Southern Water After No Confidence Motion Fails Isle Of Wight Radio,,+2 other outlets covered this
MENTIONED,8,Welsh Water,Water,Google News: Welsh Water,news.google.com,2026-07-15T17:03:41+00:00,Welsh Water warns of restrictions in stern message to every household - The Hereford Times,https://news.google.com/rss/articles/CBMimAFBVV95cUxQd3dHQkJjaWtxSG1sWWthNUFReW1PQkZOM1FEd1JtRW94dGk4dXZUaGNHeWZEZHpJOG1yRFI4TU9aY1NHcURGbWdnMkgxQ0JqZW1yMmRGUjFMdUE1U25UTG9lUDlGTEd5aUVQY29KaHVqN1Fyc3A2ZXJxckctRnN5YUdoSkE5Y2l3dF9Bb0tJdzg3THdfaXIxUA?oc=5,Welsh Water warns of restrictions in stern message to every household The Hereford Times,,
MENTIONED,8,Welsh Water,Water,Google News: Welsh Water,news.google.com,2026-07-14T15:16:25+00:00,Could water restrictions follow? Welsh Water issues appeal amid heatwave - The Western Telegraph,https://news.google.com/rss/articles/CBMiowFBVV95cUxPWmducFlsMGt5NlEwRzBGQnJKSVpHejRpWTJFOUJkTHpDMzFTR1d2VGdSdVpTUG1uZEpGYzMxR1l4a0VMeUpQU3gxMlRPOXBSejJvSUVXNGUyQlo0czRyekd0OWJQdXlWb1BabUZzc2FJSlZIQ0stX3dnZzBQaVZPOVg4TERQWnRoTGlOMmpiZkxYWUFXLW9kbnh4bGIzSmVwNjdN?oc=5,Could water restrictions follow? Welsh Water issues appeal amid heatwave The Western Telegraph,,
MENTIONED,8,Welsh Water,Water,Google News: Welsh Water,news.google.com,2026-07-14T04:05:51+00:00,Welsh Water issues statement as it struggles to meet demand - The Hereford Times,https://news.google.com/rss/articles/CBMimgFBVV95cUxNbDBVSUI3OHY5V1FWMUl6WFV4NkxPTkF1OVBiTVY2QVNPdWc0ejFvM2NRSDJPd3J5ZVByMWlQVEZSVzNoVDZpVzR1ckZTU1JpQ2lpNG12bElmZDM2MHJ5bnVMTDRvTlo1WllCaldtTUFjdG4zV3hOaTA2aGhxbzhZYW1jSXp2Ymw3TEVwbU5CaTlGLWpWdWNTNmFR?oc=5,Welsh Water issues statement as it struggles to meet demand The Hereford Times,,+2 other outlets covered this
MENTIONED,8,UK Power Networks,Electricity,Google News: UK Power Networks,news.google.com,2026-07-16T10:25:51+00:00,UK Power Networks upgrades EV charging planner tool - Transport + Energy,https://news.google.com/rss/articles/CBMimgFBVV95cUxPMlp4SGFBaTBNWC1VU0dPQXQtY1NVSDU3M25lakhfNC01STFnbXRadkF1QzFQYklUSFZCU3N4My1vM0pURDNFcGc4aUVSeWlHZHd0Z1hick1mTHdKUkFvV3p1X3V4Wk9XYlBHbE9YbGFCek0wNEdtVzk2RF9hbE5YUU9QclVXM0cwLW1fVngza0FIZ0p4RzZFalJR?oc=5,UK Power Networks upgrades EV charging planner tool Transport + Energy,,
