tier,score,client,sector_guess,source_name,source_domain,published_at,title,url,summary,topics,why_it_matters
MENTIONED,7,Affinity Water,Water,Google News: Affinity Water,news.google.com,2026-05-28T11:47:00+00:00,Affinity Water sets up bottle collection point in Buntingford and issues usage warning to 15 towns - Bishop's Stortford Independent,https://news.google.com/rss/articles/CBMivAFBVV95cUxNUVFibmpMWFdMaUFxS2hHX29nMVJuTmNXeTkwU0dLM212U0dUdy1jdVJfMkhLeWh6SV9weGtJOTk2bUdaTDZRZ0liQXFTdDRhZWdZNWF4THNfSlVSRVp0SkxjLUFoNnZ0TEwya2ZIWW4zdzZ3TDlNckhIaC1VcEIxOGtmZ3FmaFh2WktGN01WbzRwenF6cUpjM3JJRU9XYmpCVTJtbFRjY0xka0RCbmQ5VWx5Mm5BRFQ4NVljSw?oc=5,Affinity Water sets up bottle collection point in Buntingford and issues usage warning to 15 towns Bishop's Stortford Independent,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-05-28T13:18:34+00:00,Stay Safe Around Reservoirs and All Water Courses This Summer - Scottish Water,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOemR2OHBTWEtzY2k3bkhYdUJQNDQtWjVwV3RYZTQyMlU0TWdyODVqYVJMQ0JyaXlQVE1DaXlES2lFMGVScXhhLVRNV2NFZmdaWnFfeDFza0wxeTZtRTktR1BXbzdIcnpCdjl0VDdhOURHNGFYV19sOGduMUpWX1p3SlFyQ2l3aDhybnVN?oc=5,Stay Safe Around Reservoirs and All Water Courses This Summer Scottish Water,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-05-25T11:09:50+00:00,Water Way to Celebrate - Newlyweds Toast Big Day At Top Up Tap - Scottish Water,https://news.google.com/rss/articles/CBMiigFBVV95cUxNaU5QaEhOaXNBa080T3ItOTlOdHNiQ2o0WURYREI1NUxfTThnZWVKbUt2Y1g5VmphQmJTaFFFZnNqRkR1OVdMZFJJVFJBeHhzSVRKOVBnaG5TSnNFUU5idG5tQzUzRURySV81QlVWQTFMQ1pyQ0htRmFsRFEtRDZiWUtxbTlfMWt6dXc?oc=5,Water Way to Celebrate - Newlyweds Toast Big Day At Top Up Tap Scottish Water,media_and_events,
MENTIONED,7,Cadent Gas,Gas,Google News: Cadent Gas,news.google.com,2026-05-28T16:19:00+00:00,Cadent gas workers announce strike days - GMB Union,https://news.google.com/rss/articles/CBMidkFVX3lxTE5KVk01SG5maGFWSDc3TldobFY2cnM1SXhSdVZtUzdBSzVmVWJBY1hZV0RxeklFNDZ1cklKUnJJd0FtZDBlVzgwZzNVdThoN09jeThsX2RxeGtNNjlYZC1hV0x0eXMzRkRmWGwtWWlpclVEM25Jc1E?oc=5,Cadent gas workers announce strike days GMB Union,,
MENTIONED,7,Informa,Media,Google News: Informa,news.google.com,2026-05-28T02:10:03+00:00,Informa to bring portfolio of exhibitions to Hong Kong in landmark deal - CIM Business Events,https://news.google.com/rss/articles/CBMirgFBVV95cUxNUkF0T1o2Y2tDREUwMV9ScndGbnJWUlowSWNwX0NPanhZS3JPbFFFYV9LdG0ycUJISXE5ckxBSnF4b2VSamZaUDd0VThoSHZhUU9nTXB0NlRmdFhWQmd4UERXVklZdVdlWGNhb1VCUjY1THJHSlQ5b0E5U0xkbG5BNERqc0pNb2JqWlBuTmpBcTQ4RFZnYVhuTmd1ODd1QVdSRWdjNEcwWEdaUklwTmc?oc=5,Informa to bring portfolio of exhibitions to Hong Kong in landmark deal CIM Business Events,media_and_events,
MENTIONED,7,Informa,Media,Google News: Informa,news.google.com,2026-05-29T04:45:01+00:00,HKTB and Informa Markets Bring New Exhibition Concept to Hong Kong - safariindia.com,https://news.google.com/rss/articles/CBMibkFVX3lxTE5ab1FlV2ZYWjRheFdyeFFvVlY2VlR6d04tWkd1VjBDS2xKWFE0WkVVeTh2cDBvUkNWX0VxZHZJOE5NQ2xreXREb01MZWR3N1dzNWZMS1VXUXBWcGlVMEhORzhZUktYYkIzVnE1Mjd3?oc=5,HKTB and Informa Markets Bring New Exhibition Concept to Hong Kong safariindia.com,media_and_events,+1 other outlet covered this
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-05-27T08:02:39+00:00,"to switch on O2 Satellite for iPhone, bringing direct-to-device satellite connectivity to millions more people - Virgin Media O2 - Virgin Media O2",https://news.google.com/rss/articles/CBMi8AFBVV95cUxNZVMtUXpHTHJobmFTTXJrUnRsNVUwaTRmdkplamNTdnBlaThqUFlVbEZlTWEyR1JkcURnM0lUNjFVMHBHVWlaZmZvbzJ2NG50YTJUbENfaVJ4a20zc05TREtRMnkwRXRRcUhwQWY2WS10WF9BUjNLN3FyMUh6YmxrQ0dYRWdKS0pWdXB1ZS1MRmRfb2dlXzQtRWw4YlY2UDNxXzhkc0ZWNEc1YnNuM1lnX1pEV3BVVk1lVGdNNy1vZlExMEVxS0ZVYW5rVmlYSmRRbzcwV1JCME01bWp1cVhJZzNzaENJcUV6TTRPdDNoNzE?oc=5,"to switch on O2 Satellite for iPhone, bringing direct-to-device satellite connectivity to millions more people - Virgin Media O2 Virgin Media O2",,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-05-27T12:39:38+00:00,Monzo goes mobile: UK fintech debuts cell service in tie-up with Virgin Media O2 - City AM,https://news.google.com/rss/articles/CBMipgFBVV95cUxQVF9GZ0VoSTFMeGpWdF9DWmxDMEh6ZWFEOVd3cXFSY2k0M3EwQjFVM2luaS02eFJVQkZsdXBHMFlpOUxKak5IYnBmVXhraTB3N0N2LXBUQVJoZjd4QzlkVFdqYzdKTGpxU1NRU2RZcEliaEFQNHNvVXp2T0pMTkhBY3U4WEdvRlk5eXpQZUJaQ28wU2cwY3NqWGtXaHEzQWdhZUloTXV3?oc=5,Monzo goes mobile: UK fintech debuts cell service in tie-up with Virgin Media O2 City AM,,+1 other outlet covered this
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-05-27T08:13:00+00:00,Virgin Media O2 Satellite Service Extended to UK Apple iPhone Users - ISPreview UK,https://news.google.com/rss/articles/CBMiugFBVV95cUxPT0NoZ2NKcUZyVkhLMXI0UlRuT3AyNUpfYmVHN1YzUDA2ZEdyUDRqZGsxZmNwNlVBQThFLXBEUFNVZ1dhaVdmb1hscnJhci1rSnhDMjFQWE14N3E4RGlUV1dyUk9CUDdOTFJ1Y2t3UFRIZHpJdmxLOXJlSkxhSWYxNWQ4cE16dlFKbFpHT2dSdFNNNUl6OU0ta3VXWW8ybTZhNG10R2p0YkU0TWZrN1IyU2hadk1Sc1pYZUE?oc=5,Virgin Media O2 Satellite Service Extended to UK Apple iPhone Users ISPreview UK,,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-05-28T14:16:41+00:00,Virgin Media adds streaming channels for '8 out of 10 Cats' and 'Pointless' - Telecompaper,https://news.google.com/rss/articles/CBMitAFBVV95cUxPcVBGZXlrT0J5Uml4MVJKem5PSXN1azk2ejZnV28wNExsODZyMVBHNkRla0NSNDd6ZjVYMnd1MndhRFl0TXhEN242T3E0U2w5Y0NQS2xodEpNNXdZMXB2RGhXcDNYQnVGc1l0TWdZb2JHVmZiNDUzSjNHMFBjUXY3NFNLQkpuVHJMWFQ0OEhTeWNRN3R1bTV2a2tDX2ZXWXRaX0NkdGhYRGhTSmttcV9iZUFrNW8?oc=5,Virgin Media adds streaming channels for '8 out of 10 Cats' and 'Pointless' Telecompaper,media_and_events,+1 other outlet covered this
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-05-27T09:38:21+00:00,Thames Water shuts town centre road after major water leak - Oxford Mail,https://news.google.com/rss/articles/CBMinAFBVV95cUxPWGJmNjNNcjQwMTljLUIyZkFtczFra0lIZVpHZGpSU3ZMWU5Xc1dBbHdHZnFIWDVmU1lwVkt2eUpxalVnQzdIbEhocFJabXktNzNMc2wtTUtuWFBhUkZabF9hdEJMSTJGVF9PTXhCQXdEU1JiTzBmaGpYdjBjV01TVW95NlljdTN4TDhRTjdPZF9RRWpuaEpQWmpXQTI?oc=5,Thames Water shuts town centre road after major water leak Oxford Mail,,
MENTIONED,5,Severn Trent,Water,Google News: Severn Trent,news.google.com,2026-05-27T04:58:17+00:00,Severn Trent given permission to ‘temporary remove’ 22 sections of ‘important’ hedgerows to upgrade water main - Wrexham.com,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNdGhVOXFMX29UMk9yaVY4UnFacC1iVzluY3JGN044d2xiT2V1dmoyVHVrdUNJdEwzS2I4X09RcWRHQkVqa0g4UU9nN2lpY2t0T0xzaWtRcjZiTEw0VDRpZFdHTy05S1RvUncxbmk1NzNDN21IcHFxZDdFN3BwUkdzZU92TGEyNi1VQ0tYY29rSmFBeTdzZHYyb1BtQ19iVU5xb3dJMXBJU1A5T1VRWTR3Y2RxbmpMbEZycmJCeEtrb1BqbktadXM1OHhWRll6dUlQbEpILXBVSDRLUkE?oc=5,Severn Trent given permission to ‘temporary remove’ 22 sections of ‘important’ hedgerows to upgrade water main Wrexham.com,,
MENTIONED,5,United Utilities,Water,Google News: United Utilities,news.google.com,2026-05-30T18:46:00+00:00,Call for United Utilities to take action as large crowds seen bathing at Chorley reservoirs - Blog Preston,https://news.google.com/rss/articles/CBMiygFBVV95cUxNX2d3cVlfdV9veFRQbGtQcTlMSHhpclpOSVIzTi1BUjVoQ0JKUmh4UURCdzhDT09nWndGZWtmQ0NaTFpodVAtY3lzZjQxX0JScXh0bHkwN0RNdVRPd0QzaWNOV0wxbXBfY0NubkpxdVowa2JBN0s1VzF3eGF2aGcyZDI1bVRuNWVwcF9JeE9RZEwxekgzRjNFcW9mcDZaRFg3M0R6MWdPMFlSV3V5TmFQQ192bUdoczNsdF93Q2FSRHFrMWxkTVpieUtR0gHPAUFVX3lxTE1HNlhvSFlOcC16Y19XdmVIZW1IOURjcVJRcEVuSHRjQUFlYVhnNU5NNTE0RkZKX29DRGh2VS16TDdIZTJOc3hMeEd2eVZzUGVIR0ozZDJ1MWlmVG4yUUtwOTd2ZjhibDdRZ1JSWmJ4RWRtTUhCZVBsLWozUlVkUDloZlV6bEhzajZBbnFSdW84dFhKSElwai1YTTRyNUctcU5uaXdEWVRxZTFsRkNzQ3l5VEVXaVhERnBuNlV4azc5Y1pqdk12dkVSYmVWbFI0SQ?oc=5,Call for United Utilities to take action as large crowds seen bathing at Chorley reservoirs Blog Preston,,
MENTIONED,5,United Utilities,Water,Google News: United Utilities,news.google.com,2026-05-26T12:42:05+00:00,United Utilities opens market to shape its second Drainage and Wastewater Management Plan - Smart Water Magazine,https://news.google.com/rss/articles/CBMixgFBVV95cUxQNnhiTjhqbVBBRExHb2hnUlNOYUdHcDJJWm5jcVNMWnlWU3JXYWFuMVJaQWdpbzAyNEJYcnNFY3hJcDRNcHl0YjVBYTA5bFBZbnU1TGpmSDR4Mlhnc0NPZkJfWTFkMmU2N0RSamItU0I3ZkVtMDlIS0dOcTdHM3NZMERpTldHc1NVUElMUVI0TjhjUXZIX3NlSlBxQk5sVWdkU29kdXRUandsVk1WNm5keTM4eHBzdmk4ZzV5VERvVTdsM0loUlHSAcsBQVVfeXFMTl9RUjBJVElCOElLTGRJQlBGbmFJYkxZaXpMVk1iNFdWdGJ5Vm01TnFHbkJWZjJqdmZWVjQ5cURBTjBLSDZIMVJaZXlIbW0ydER6eDJTSmgxOVIwVDFRM0NkUTQ1ekFSZ1kyLTdXMTBiUHZGYUtmUmVELWtzMm1EUkVFc1l1dW9pb2ZZR2lVUGNTMk9yT28xZ2x1YVhGWWF1bi1sZi1aQTVhS1JUWnNvUVBNMVdGV2hERUtCdVlicGxBdmZjOFg1VXRXQmM?oc=5,United Utilities opens market to shape its second Drainage and Wastewater Management Plan Smart Water Magazine,,
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-05-26T14:24:00+00:00,Anglian Water shares tips to Northamptonshire residents on saving water during heatwave - Northamptonshire Telegraph,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQV1J0LVZwSHg2OVRtd28wWElzdFRzemFlZkc0TEN2a25CamdtTG1Za3p5LVhPc2dPaDJnNmFlLUxibzhBS0RXRm44bjU5aUw4Z2U4WWtLTVdXTk9tb0N0Vk9qU2pGQlR3cGYyMl9HU1h2aWJMeU5rdG9MQlhqNVRPVmw0T1BodUJ2UFZXS3lUQnphMkMyR1czMmxUZXRib0l3RG1GS3RCVFl5V2xFUFRLNS1fM0xZU0tUa1c5WkpCVFJaeHZRa3oxS3NLZXRQSEJVMW1rMWdqSGEyMjFk?oc=5,Anglian Water shares tips to Northamptonshire residents on saving water during heatwave Northamptonshire Telegraph,,
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-05-27T13:23:00+00:00,Anglian Water issues update on Peterborough water reserves after record-breaking May temperatures - Peterborough Telegraph,https://news.google.com/rss/articles/CBMigwJBVV95cUxPTGVJNzZSckN1eFdOdXhneEJoblRyYTgybXJCQmM3S0FPX3NzMTM4b1UwUGp0c2s1MFNZU0NuYnVfYVc0bEN3cjkyZ3RzanVxTWtJSFQ4eDJvYVZ6T2M2SjZQeHdwY2pMYkxRdlRNRkJxZHlrRHRpNXpCTlJnREhoWkZ1NVN6eHRlcjRhRi1ockVJdE94MjlDVEI0Smctc2N2REY4aVBxamdEak0wMjBOcDM4WHJOTFZDOHY3UENQaXFKbDh4M1RZazFnNzR4dmlsRm1RT0NYb2VaT2htTks5eEctS0N2Z1FKS1p6a0hmY3N2LWFfb2V3TjdnOHhNT0NVOVBz?oc=5,Anglian Water issues update on Peterborough water reserves after record-breaking May temperatures Peterborough Telegraph,,+1 other outlet covered this
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-05-29T13:30:00+00:00,Anglian Water outlines response to manage water supplies while 'operating in challenging environment' due to hot weather - Peterborough Telegraph,https://news.google.com/rss/articles/CBMiiwJBVV95cUxPTXBkbTdiMTJiX3NZNW1zaFhqZUNUcEhmWEYwUTQ4MlF2VmhFOEZpZ01hVnVmOWpDbWxfaUZoSzhXQW5iT1JrcVh0N20xUU9mNkV3VUVpM3NMTHExX3ZSQ1k0eWN6c3VCVVdmYWpSbHBHc1JCR3laN0tRM29lVkFpd0E3MGdfazg1ZmQ1XzNkRVpfTXlYN2JaclRCcEs1T2d4c2Q2S1h1VEdxSUJVcGUtWmhrLXJXQnlVLXdjeGpycDA2Qm1tRVVrcmRJS2l2dnJRSlRHRHg2bThjazFWZXI5VjJuM2FIOUVaTk1IUXZ1WUdIMWVEQTc5MDEwM21EWk5rU3gwWnZCRFRGdTA?oc=5,Anglian Water outlines response to manage water supplies while 'operating in challenging environment' due to hot weather Peterborough Telegraph,,
MENTIONED,5,Northumbrian Water,Water,Google News: Northumbrian Water,news.google.com,2026-05-25T12:58:54+00:00,Northumbrian Water signs AI deal to modernise water services - Smart Water Magazine,https://news.google.com/rss/articles/CBMitAFBVV95cUxQaDFVVHBPV2gzdVd4WUtSdkl3S2diYkQwOWx5dVRfVkpxNHJTTTNtZV81MkxmQmZNcy1MYjMxempHeFFEalprZ3JzZWFXLWE3WTA2SXNmZk5Zd0txRC14UnZCdDhTU1RJSUhUUjN6R05CMUhSRFBFM3E1RW5Ed3k3clQ5czlZYXBUc2JGVmg0Y1VtX2tNN3dzb1hWX0JoQk5MUzhPdDJZSjhhdXE3ems1SnR0UlrSAboBQVVfeXFMTmtLU1Nkay1SRUpIdHNnQmluS1dmemhTQkF5ZXpibThyNEU2SHVOOENramh2RmczUnI1RzRzM3p2NTVoeENNWC1BdEg5aXZaZmVnOFNNRVU2Rzh5aG5OclAxWE1Kd0wzYUNRZW1mdVhENFphMXluNDNndWtESFBYNHdZYTNWMkxSMGYyNkVZUnd1ZHV0RUhBTGlMY0x6WFBnOFNrZHlyUzZoZmVaVEhaRE5UM3lXb3ZvZWtn?oc=5,Northumbrian Water signs AI deal to modernise water services Smart Water Magazine,,
MENTIONED,5,South West Water,Water,Google News: South West Water,news.google.com,2026-06-01T04:00:51+00:00,South West Water to partner on seven new innovation projects to tackle pollution and improve river health - Water Magazine,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPY2tidmpuVlNVMVl5T3U5Y2lDR0szLUMzb0F6YjFQV1lOWHhHeVNxSWFoaF9wRjJDWHJHZEdaY2sxMG1pbzE3dmV4QXR2OGpQSjMxZm5iX29lTDdCQ3VJTGpHcjFVM2p3SFlHdm1LS1JSMlAxVXNqQmt4NjgtS3FRLXNuN3Rrb0NCSllFOV8wMGhHMmlDSHUwcS1RS3FINmJvNEtIOUR0TjRfdDVOR0dDeWsxaUk2LXRfWWRmSjZBSWlWbkpxbkJPMWlvaUR0Mm9WSlRKMDdBWXpkZmozUmc3OVJkaw?oc=5,South West Water to partner on seven new innovation projects to tackle pollution and improve river health Water Magazine,,
MENTIONED,5,South West Water,Water,Google News: South West Water,news.google.com,2026-05-28T12:00:00+00:00,MP blasts South West Water as villages left without supply in heatwave - Falmouth Packet,https://news.google.com/rss/articles/CBMilAFBVV95cUxNRlBkWjU1R2F1b09TVHVfNThMaERIUzB4eVM3ekpsWFhfS2FEc1d3a1BpSWc5TkdQb2VvbDFpb0JJWEhwTWp1c19fbmVvUXlaRnNEU1JfRWd0QlNsYy1vb2dTMjQyaGd4NTMzVVdJdXVDUUFiQmljSjd2YS1LVVY5aDdDLW5OcWt2SnNkRTlEVFVNT2V4?oc=5,MP blasts South West Water as villages left without supply in heatwave Falmouth Packet,,
MENTIONED,5,Southern Water,Water,Google News: Southern Water,news.google.com,2026-05-26T05:10:42+00:00,Southern Water responds to Thanet supply disruption - Water Magazine,https://news.google.com/rss/articles/CBMimwFBVV95cUxQTll4MWVHaWdsR0EwdlZPaThzODJvQmpCMFBfWGw0eFNLamxYLUNZZ0sxM1JleDM2ZVV1X0swbExuMy1qdUxqV19LSV9DU2tSSi0yZFZSXzdMbmdreW80LWJlOWJlNDNVS2hXc0dWcnBFS1lrcUloNTZwNGJBcFVNbTBTZmxNbkN1eC1OcHIyQVAyUXhWdTQ5UllnNA?oc=5,Southern Water responds to Thanet supply disruption Water Magazine,,
MENTIONED,5,Southern Water,Water,Google News: Southern Water,news.google.com,2026-05-27T10:45:00+00:00,Eastbourne MP criticises ‘outrageous’ Southern Water after storm overflow release during heatwave - SussexWorld,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPM25CY3pPMWxMdVJlaDNWZmpkdzBXb05ZMVhOdGEwekJUU01QSTBKWVVpbGFVVjNnOU1RLV80YzB1MnFRdGFMWU54YU9BVi1rTkkxOHJjRmhFREMwYkZGRjM1VmpwTWwzVVAwRlB6RGlCYmxZOFRWd25LNmJMMXphb0NGR0ttdUcyY056WDNDN0RyZ0ZjOGFIZGZBUGRpYlVSc1Rwakx6WGJtcmJPQXBFX0pPYWQ5OEYzZDdieExWOG0wZmJ3ek5vN2c5LWlrSFdBd0FZZU1hUkk5RTJTZzhNNGVRdGtDeE0?oc=5,Eastbourne MP criticises ‘outrageous’ Southern Water after storm overflow release during heatwave SussexWorld,,
MENTIONED,5,South East Water,Water,Google News: South East Water,news.google.com,2026-05-29T05:10:18+00:00,South East Water responds to Moody’s ratings action amid sector-wide financial scrutiny - Water Magazine,https://news.google.com/rss/articles/CBMiygFBVV95cUxNWVFONU9nZTI1ZmNuMlV0bHZST3ZIT3pNUWlYdlo0UEdIUFA5b1UyVFIxNS0xdkJfa29nZDhZRDRyRXAySWFsRjZhZVhxNE9Gb3BjWWU0ZmFqWHVxcXN0Q21fRlRBM2NZNlJJbnVsRlQtbFlXV1V2UktwWTN2U25ZNFJxMlBtRmN4NUpBYk1reW00c2hFN01IbVNLN0J6UmxtbktIOHlXV05PT25OdV9JZnY0eFFJeDc3YzdtMGE2ZWZGRmdhNU81VC13?oc=5,South East Water responds to Moody’s ratings action amid sector-wide financial scrutiny Water Magazine,,
