tier,score,client,sector_guess,source_name,source_domain,published_at,title,url,summary,topics,why_it_matters
MENTIONED,8,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-08-13T17:34:03+00:00,North Yorkshire Water Safety Education Highlighted Following Heatwave Drowning Tragedies - This is the Coast,https://news.google.com/rss/articles/CBMivwFBVV95cUxPQldIMzdUc0Zvb05KWGNIbUp1VU9SS3JmWkRDM3VWWnhvT2htOEpCOUNYd1h6UzI2bXJvZXpvVUgzMGJfQ3dmUDEwUDl3YzdXcGNYNmNEY09TRkh2Z2UybEpYUDVfSmJCdzl2VUh4ek16b2RYeDJlOGYtelpWdHVrZUdyMThBZS1sTUY5NGIzeVJXdW1PU2ZaTHZ4Wk9PeW0wZUQ4Y1NaT2ZPWHEweWtyYWF5QkdNSElzZmhFSHRSaw?oc=5,North Yorkshire Water Safety Education Highlighted Following Heatwave Drowning Tragedies This is the Coast,,
MENTIONED,8,South West Water,Water,Google News: South West Water,news.google.com,2026-08-10T08:03:30+00:00,'Boil tap water' warning issued by South West Water - Mid Devon Advertiser,https://news.google.com/rss/articles/CBMinwFBVV95cUxPU2lKdEFsNlNxblFmeXdsemxvREpsVXR0d1pKcGVEUmhLaXhoa1pTM0wxNDJ0Tm8wVUF1dUEtOXMxS0RzeUtQN0NxV01mSjJPV0JuUC0wcklReWE5N2NtcF9CSFVlbXlaSVVCeWQxZ0NhdzhYTlVuSDhBQW9EOU9GYVJhMzR3cUVJVjNYRUFSb0FCV1c2cndUalAzcVRZOFk?oc=5,'Boil tap water' warning issued by South West Water Mid Devon Advertiser,,
MENTIONED,8,South West Water,Water,Google News: South West Water,news.google.com,2026-08-13T05:06:16+00:00,South West Water commits to repairing leak after months of spillage - Cornish & Devon Post,https://news.google.com/rss/articles/CBMisgFBVV95cUxPbnJCenJOeDNydHFUVkM4RDgxbW9CckhzSU1VR21CSHVxb0dhRVVUY0pJcjZKUFRIdHdrbnNmUjhxa19XRm51cUZCdERGaDRpMWg0STdCU2plbEMyYWJ4amlkUUplbDJjc3BUd2tjeENUYnhVeVBydV9PRld4VFBKaDRYY1ZrWllMVGJTWGhaalVDcW41X1NWTDVpRUR0M3MydEZGdW1yRUJScGIxSk9FSzRn?oc=5,South West Water commits to repairing leak after months of spillage Cornish & Devon Post,,
MENTIONED,8,Wessex Water,Water,Google News: Wessex Water,news.google.com,2026-08-11T12:23:54+00:00,Wessex Water urges households to cut use as hosepipe ban looms - Trending Now Infrastructure,https://news.google.com/rss/articles/CBMitAFBVV95cUxPckdZQ2ZZS3VId2dnbmVlTEJ0eVJmM3FuV1F4R1NES3BpSUhMd1o0LU0zNThKV2Zzcng0TmZoaTlJN2dXWG1EOVBZb2MzTTJMVlZCT0E5c3EydTZXWG1TRU9naVdhWmc3X3ItdlNfcnF4Mldud213ZXYteDd6OTFKaHpoZW5lNWdkS1I1UXRLNEZyMFgwdDVvYWVDLVlNMTRsMEJibkxObWxPMzlGMlRzYldXcjM?oc=5,Wessex Water urges households to cut use as hosepipe ban looms Trending Now Infrastructure,,+1 other outlet covered this
MENTIONED,8,Welsh Water,Water,Google News: Welsh Water,news.google.com,2026-08-14T04:16:31+00:00,Welsh Water defends hosepipe ban after Lib Dem attack over leaks - The Pembrokeshire Herald,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOaTFkd1VkeWtPaVQ4WFo4UjlmLVZOWWNqa3RucFlFeVRIaW4wVEtwV2dMbExCbkNaaklMeDhyYjFta09jSzVZa0JGNVV0TDg4amVNb1BMd2xGLTlXVVpvdnVEVmwxdjNQS0VabnRoZmdEZXo1MWFhRXNDY0VzNC0tc1lFQTZRRGNsbUpLR2F3RlNRUVNZenU3MUxhTnFJaXBUVVBxN2lhNW0?oc=5,Welsh Water defends hosepipe ban after Lib Dem attack over leaks The Pembrokeshire Herald,,
MENTIONED,8,SSEN,Electricity,Google News: SSEN,news.google.com,2026-08-13T09:38:57+00:00,"SSEN Transmission welcomes 3,000th employee - Project Scotland",https://news.google.com/rss/articles/CBMigwFBVV95cUxQVFVnU1VLYmRaUkJYaTRodlR1cTdrY0tQN1JCZFNBcU1Yc3FLTW53X0NmVlVocURBMjFpaDNFVWlGRGZ1ajZkT1VNdGNpMTRXSE5hMktKRU9PamJYM0Nib09UTDBZUmR3ajd0STZnSHRpc0R1cVhwNEh2eU9fX0lYTUY1Yw?oc=5,"SSEN Transmission welcomes 3,000th employee Project Scotland",,
MENTIONED,7,Thames Water,Water,Google News: Thames Water,news.google.com,2026-08-13T11:56:00+00:00,"Good and Bad PR: Landing on Mars, Thames Water, Harry Potter fanatics & a total eclipse of the PR heart - prmoment.com",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNeGJ3UGlaby01YVdJR0lodFUwRGVOZ1JjdmNaRTloR2xZTnFjZnRaekJHeGtjb0kwZHd1SzZ4cFc2SklLNUJJTFlNbnNEc3FHM0dkOEh2S2dXeDUtWFlNMnVxMzZFWUhHdmRFYm96eTRfaEcwLXJpYklpaVZCQjB5ZlRiVWFfZUxvNjBmTmRSNmZGUDJ6MGJKYnpMaG5nam1YRDF5aV9TMTVnRkp5Q1pvQmFXbk85bU02NEtXOG1TMnFsSWNEUXpjNzk0TDhGcGQw?oc=5,"Good and Bad PR: Landing on Mars, Thames Water, Harry Potter fanatics & a total eclipse of the PR heart prmoment.com",media_and_events,
MENTIONED,7,Welsh Water,Water,Google News: Welsh Water,news.google.com,2026-08-11T04:15:00+00:00,Dŵr Cymru Welsh Water strengthens Executive Team with two senior appointments - Water Magazine,https://news.google.com/rss/articles/CBMivgFBVV95cUxNVFhudzN1RExPRWhhNUg2QkVjVzJFQVN0S1ZGSENNTkZkR3pXUWhxbG1nVDZQcndBUTNGbm1MTWQzQU9LSk5PZnNOTVFfU3NUbUtsNEJqQUcybksyZlJ4QWZVR0t4bllZOTRJcVBEa1lnOTcxRmhON1JfMkpweElqRDNlNFpHV0w0UVNmbFFZaW9tUFlYb1ZWU0RNSV9NQUFUZkpxUXRSby0zMWdZVEttbHZZd2FGZmR5QWVOYzRR?oc=5,Dŵr Cymru Welsh Water strengthens Executive Team with two senior appointments Water Magazine,,+1 other outlet covered this
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-08-17T05:00:00+00:00,Bumper Scottish Water bonuses were a failure to read the room - The Scotsman,https://news.google.com/rss/articles/CBMiugFBVV95cUxQRzc1N3h3eGY4Y2YwMzlrNUlyVzhodVh1VHowQkxTclVQSUhTZ2xFZHBQcFJ3QkUwdDI0R0RRTnA5a1RnTFVIZVFoTWVUTkxDQl80ZWFQbTF5TU1NdVRfajdpWUwxMVNPcl9LQ2p6Rm5EWGFXRmc1cHZPc3FxdTAxSXpieHgtVjg4WHZob0dlZ25Edzd2c3JvYm1lejVYMWZFdFRKZHFKNFY3Q2Fzb1dkcWM4Q2s1M2hMdXc?oc=5,Bumper Scottish Water bonuses were a failure to read the room The Scotsman,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-08-13T21:47:01+00:00,How Scottish Water Made Its Capital Investment Data Conversational With Databricks Genie - Databricks,https://news.google.com/rss/articles/CBMitgFBVV95cUxNMkdSamRVaEpvY29EQVVudEFpRFF0cy1zNVhqUERnaVJiVWZFaEJ1WW9PSy1XUmUySzc2bHo2bmpmVHNtNTVock1OQ25qZGxmQlhIVl9lQkk4S0ZENnBSOHRDYTUzTlRMQXJOLWxPdEFYUThOcmJiN3U5aUZCbkQxUHg2N1J1blhlWXVUVEJJNnVqUFV1Wk1CT3hwSXB4eHNLb3VJT1NHYlZRcFVlX0E5RlBPWTdWdw?oc=5,How Scottish Water Made Its Capital Investment Data Conversational With Databricks Genie Databricks,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-08-14T15:50:00+00:00,Scottish Water to deliver £8.6m of wastewater network improvements across six Lanarkshire locations - Yahoo News UK,https://news.google.com/rss/articles/CBMid0FVX3lxTFBDZjFEQUJqMTBIRng2UDViRjREUk5VLU9ucFY2MmVORDUwdTYzZDZMdjBLZ0tzZ2ZQMzVsdktycHgtd01Da2lhWG5JWnlIUktPWm0xQzZJdWtOYmVNT21NWWpDMkktcUh0Z25WNGxkT0ZrWV8yTGRZ?oc=5,Scottish Water to deliver £8.6m of wastewater network improvements across six Lanarkshire locations Yahoo News UK,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-08-15T02:11:02+00:00,Warning as Scottish Water staff left clearing up toilet mess and barbecues - hellorayo.co.uk,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPUGl4QXVRUU1Ody1LdkItSzE4aE8xNmh4NkxCZk53RzVsOWxySVdYLUkwbW4yVW1vVHc3VDZPdE1wWkt2N0ZVb2FkVFpjRFF3YkxkWEh3Sk1lV1BSWjhBcWFmNlVlVmlRM1MxbFhCRVVVMEpCRjVXSU53UXIzcS1felpPS0Q4MFFfcGc5YUVFSVZtZWdzLU42NXAyTWJJOEhpN0JtUE9jVU9fZw?oc=5,Warning as Scottish Water staff left clearing up toilet mess and barbecues hellorayo.co.uk,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-08-14T14:10:00+00:00,Scottish Water closes Nairn footbridge due to “significant damage” with no confirmation when it will reopen - Inverness Courier,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNLUtGU0tVelQ0RlZuOS1Ra1JPQmw5UlJlc3RqcEY4Ykh3WlhWdnJIdlVaZjZBV2dZU0ZtaTZoZU5kS1FtZ0plNWdrTmQ4YWNLUHlKS2s0QW1OcjdBQ09KcWVlOXZxSnJBSU4zSlhQb29QRGZSWjJFZGtOeHJLY1RPM19NT2NURU5TdHd5eVkzTWRsZTQtQnRZSGotN1J5cjR4all4SjB3VEM2Zw?oc=5,Scottish Water closes Nairn footbridge due to “significant damage” with no confirmation when it will reopen Inverness Courier,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-08-13T15:31:00+00:00,Scottish Water chiefs' 2026 bonuses are branded 'eye-watering' - Yahoo News UK,https://news.google.com/rss/articles/CBMigAFBVV95cUxNczYtb1J2UmUwVDViU21zSDJqVGNDYU9pMDVROXJqNUpEZGRMSGlBUmVkc0RVNVdOZ2h3LXM3ejVrMmlDZEJvd0JMdUtUTlFzVTBMTTIwd0VXSDlhN0VFSTI4N3dTQUlieW5uN1l1YUVGR1pQMVFjeGZ3MUtNdXI3Vg?oc=5,Scottish Water chiefs' 2026 bonuses are branded 'eye-watering' Yahoo News UK,media_and_events,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-08-13T05:01:54+00:00,"Virgin Media O2 claims equipment reuse and recycling drive has saved over 5,200 tonnes of CO2 - Business Green",https://news.google.com/rss/articles/CBMiugFBVV95cUxQd2I1SC1iNUlleHJUMUxIQVBHZHk4bkVYWXVuODRvelpDbmRIS09uc1RlYVhhRzlFVGhXX2M3cGhiVlhFMmZFUEh3UEVwUGNMVldCZFRuaUJJZkZlZEV3eWwyY3BGdmlTRXltbl83R2h6NDIxM0h4b2JoQXJzcmNmRk81Yzl1eTlUcGVqb09Id0VCNzFZeHFUUmt6aU45Y0dUSGxRRFI1V253M0kwV2Q4NWwxX2xUNXZhbmc?oc=5,"Virgin Media O2 claims equipment reuse and recycling drive has saved over 5,200 tonnes of CO2 Business Green",,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-08-13T11:44:49+00:00,In brief: Sony leads sessions at S.O.U.L Fest; Virgin Media O2 launches Tennis Channel; Scotcast guest presenter - Broadcast,https://news.google.com/rss/articles/CBMi8gFBVV95cUxNdENJMTNqQXVNZkJpUmZKeXc4eS1xNkNoVWlNdVA5M3BsbkRzWUZBNEtzclJDNWFVOWZjY3o0MmtiNVlHYXM2bUw4aUZWcm4yTEg5b1lrZHdNQzhNd1VBOFdhR0tkaURIeWNQQ0hfUU5SV0tYSEVybGYzWWxNbVVsd1lUdE91THBnNG9JaVdkTlljdm5XUTI4RG1mWnVmNlJWT2dpNUhvN084ZTJjTzNtNThJRUliQUVObDhBRmtDOGpWdVdJcmdGRnllblN0bFc4RVNoR1RoeEhYZjVuTVdsbHdsMTBPckJUVk5maDl0TkVIdw?oc=5,In brief: Sony leads sessions at S.O.U.L Fest; Virgin Media O2 launches Tennis Channel; Scotcast guest presenter Broadcast,,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-08-12T14:31:20+00:00,"O2 customers can save up to £1,525 when pre-ordering the new Google Pixel 11 Series - Virgin Media O2",https://news.google.com/rss/articles/CBMitgFBVV95cUxNb0tUbV9mRmpyZmtqbEEtZTlZakxlamt1RnhhblI0d2FjcmlNNXBpQWVzeEZXS280ZDVIQ3RSWXlQeVM0VXBBdldzeVJBR1IzbVFVWHN0WFcyVFRIQXYtODB4eXU3bXZ1TlhEZm9UcHZ6bnROcVBtM3VzRl90T2RRV3RqTzI2dEFXOFdHM2NEZDNDU2NvTXZ3TVJvWFdYRzNfVHRGRHpFalVXRVBQZy1SamlsdV9Ddw?oc=5,"O2 customers can save up to £1,525 when pre-ordering the new Google Pixel 11 Series Virgin Media O2",,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-08-13T08:25:00+00:00,Virgin Media Add Free Live Streaming Tennis Channel to UK TV Service - ISPreview UK,https://news.google.com/rss/articles/CBMitAFBVV95cUxQVzMxTFNDcEJwc2J2LS03ZV9IcGQ1Y01vcUplWlJ4Rjd6bmZyNUZyeUw3MkFTSFlVVGtLdV9pSDZfdzNpSVVKVFpNb1FEc1JIaFBfUkRkV05rdlc1QjNHMVpXNWJpY1VxRVdyMUl3R1FUOXU5WnEyWUt0d1hmcHNsakwzSm9hcmFIN2ltbVZFZ05scEZ5ZXZPUVJSRVE5c1RIbFA0TUFiSnJyWlhiV0RudHFXLVA?oc=5,Virgin Media Add Free Live Streaming Tennis Channel to UK TV Service ISPreview UK,media_and_events,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-08-11T08:01:00+00:00,"Virgin Media O2 Avoid 5,262 Tonnes of UK CO2e Emissions by Recycling Network Kit - ISPreview UK",https://news.google.com/rss/articles/CBMiygFBVV95cUxPbVZEYS1SSmJzamtaRGREcFNnTU5SVlFyc0F5V1hiMldyYTlPZHBkUnpOR0ZjZnFrUldwR1JsWmZFX1QxTkpWNnNWV0J5Z3BGMlh5VEdydXNZVTFyczhlVXh5YnpZRTJvQV9wU0NpTXNzVUJUWEdyXzRVbnpZbnBucDhsSTZFY0gwRmIzUFFjcGJaS0NFMDdwbkJKY29xM21xRlFYRmFHV28wR3dkVXRFdmpWbXNKc0JEUjRxMFBqVnBHcGZnbHVnY2ln?oc=5,"Virgin Media O2 Avoid 5,262 Tonnes of UK CO2e Emissions by Recycling Network Kit ISPreview UK",,+3 other outlets covered this
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-08-12T03:11:18+00:00,"In a drought, Addiscombe suffers flood thanks to Thames Water - Inside Croydon",https://news.google.com/rss/articles/CBMinwFBVV95cUxPcldyb0ROWHgtSmNTYkRHY1EzMXZsUF9HTDdNNHg2UFpLX2h2b3hUVTB3VDlZU1IyX3hfbUItY2RVSzdMR1l0TGpUZDZiTGQtdl9TUHJkWDBIS3U2T1RLN0hZWUo0QnVxQmdCSzJkTk0xeDZHeHlVOVlabG1xSDFhY1V6SnpWRjdTX2pURlJDSTNjcW5nYndmalFOZWYtMUXSAaQBQVVfeXFMUGEzQndGWjE5YUxjLWx2T3E3M3BXVTBmeGJNVUg2cmJXRnd6VXhWeWstMlVmcHNhRXd3U2xZSnA5MW9BTFdiMVZJYXJVN0NqeVAtdWR2dkduTF8xakFid0IyYWZ2aEY0RUtRdjg5dWVhVVV1VFR3ZHpHSjZ0THBuZ1VsdmpxYzRlVkpXYWJRVVFRS3JGNUJkSHlINmUxQVRjWnhrekQ?oc=5,"In a drought, Addiscombe suffers flood thanks to Thames Water Inside Croydon",,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-08-16T07:21:21+00:00,Thames Water dig deep to find someone to clean up its mess - The Observer,https://news.google.com/rss/articles/CBMipgFBVV95cUxPTGFvbTY1UG81a2hWT2RwSEZncmpTQUtVNlVkUTdXdXBxSTFyU1pXbXRLaGF0ZVJ0WFNxaFJra1VVSWs3X2VYb0RUT1dzR1ltVEpRVWtHRFFneV9NWFZUTDdnSFJwd1BGRWI4d0FDSnZXSWNvZ09ueXJFTklWUEVJblpOQkhCZFhMQlNOV1hhaVVlZVFYZEM3aHJTak1TOWlzS1haNkxB?oc=5,Thames Water dig deep to find someone to clean up its mess The Observer,,
MENTIONED,5,Thames Water,Water,Google News: Ofwat,news.google.com,2026-08-13T07:45:52+00:00,Thames Water among suppliers set to be allowed to hike bills to boost spending - inkl,https://news.google.com/rss/articles/CBMipwFBVV95cUxPRW5ITjdkbUt4dGJNMHpqUU9EQk9QSmZZd0tYdmhldTdxbmFudTVmOHhCcW1wbU9yWVlWZ1JlWlkxaGphRGY3dHV2MmtaTnF5SS1aNGNOdm1yczBHRDlpX21yeTZiUy02MmN3Q19LcUZhX2E1TmtkdEJzZmNISmV0QzllUVVaRnJxUFZSbXBwdVpLYklKMmp1Sm5wY1NPbV9KNGJ6M2pIWQ?oc=5,Thames Water among suppliers set to be allowed to hike bills to boost spending inkl,,+2 other outlets covered this
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-08-13T11:30:00+00:00,Further increase in Thames Water bills proposed amid company debt issues - Oxford Mail,https://news.google.com/rss/articles/CBMilwFBVV95cUxPNWdtTS1ENVJjQkVGQlBENm92NjdWX0x3Y1VmRmRsODdtQjBhSDlfd3U0bzdTMF81OE1sY1gxSWs4NFY1czc4dk9BcHIxVUtYa0JQUk9wWnEtVDFfOWQ2WW03c05fQ1JxTDJ3TlZaNmpmVktCek95emZOQmVxd1dmSGJHOS1KNm1DSzZSWkR5c3RUeVF6QmE0?oc=5,Further increase in Thames Water bills proposed amid company debt issues Oxford Mail,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-08-13T17:38:22+00:00,Campaign to renationalise Thames Water needs your support - thecanary.co,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNcUZreG4zVTVwZzl3OFQ4eWh3YkZZcjFJWXJQNWE3OEJKVVowOURycHdqV1lscFZ4QURROEU5M0hncFdsZFNMNHcteWRhZmdqNUR5S2ZNaWc2ZXd2dVhLNU8zZkV3SEd6eTdsOUVZckhkTndSVDcyLUM0UzRIU0hleVhITEN0ZUxq?oc=5,Campaign to renationalise Thames Water needs your support thecanary.co,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-08-13T20:22:13+00:00,5 things Thames Water doesn't want you to know - weownit.org.uk,https://news.google.com/rss/articles/CBMif0FVX3lxTE5CcjhRV1NFS2ZVQ0xrcGI4cFRhMWJiRU56YkFXaXFudnNNUlVNRU5hX19rQTcyTnJlLWxRTkFZdGpld01vSWJBQzBFVlE2TVEyRWpDT2FQcWtUbElIcm5INGZVbWpGYzk0R3VXeVJzTDB2VW1zOWQwNFhzWTMzMVU?oc=5,5 things Thames Water doesn't want you to know weownit.org.uk,,
