tier,score,client,sector_guess,source_name,source_domain,published_at,title,url,summary,topics,why_it_matters
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-07-30T15:04:01+00:00,Traffic restrictions on two Greenock roads for Scottish Water repairs - Greenock Telegraph,https://news.google.com/rss/articles/CBMipgFBVV95cUxPQ0JZOVI2cDVLTTREMnM0Wnd1REhsMXNBVS1QaVdPalU4X1ExWE1hV21SMWFFMm9xWEFBYzBqaWZhMkZrNWcxalp6VWJQWUk5a3pQN2pmLWtZSk11RThhN1JmcmJVT3VvQVctbjBLajJIVDl5Mk9Ud0phTDR3MURKWlBmRFl2XzNwMjNPZ3NtcURCWXdoOWdXbnhzeVAyQWdwRjQ0MkNn?oc=5,Traffic restrictions on two Greenock roads for Scottish Water repairs Greenock Telegraph,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-07-27T08:40:00+00:00,New homes proposed for Scottish Water site at Fairmilehead - Edinburgh News,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOU3JDdlZjd0NmdEZ6bW9hRVRRZnFyaHQySXhDZXVhY3JjeWVvVU9pU1Nab3NmNy10dlNaV2hzUVJwcTZlWXVmYWwyOUlnSG02Q1cyblZmT01HZWNsZm5GRjNLRFB0SWZmSFVDd1Izcy1XNmhUTkJ4SFBUV1VJZ3JneFNDclVPRS1sX3RHcTVlTWNOam5RMTJrd2FEemlvek1KRmFCRWIyZG9DcWFjb2Zydmx4R1VUSGRBOW1vbFpwSkNMM205eXdzbg?oc=5,New homes proposed for Scottish Water site at Fairmilehead Edinburgh News,media_and_events,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-31T13:15:13+00:00,Local Leeds hero and Virgin Media O2 employee helps save customer during a medical emergency - Virgin Media O2,https://news.google.com/rss/articles/CBMixAFBVV95cUxQOFZLVHVuVjV3QlQ3QVNUZmtYSldzb0JBcmhnR3c4LUUtcm9yQ21fSjZWVW5oaXNYWnhMRDNZaVN3cDNqd2lVdnZYanM1ZTZ6YWhFWk9HU28xeFUwZFpkYkxGM1FDdUUzZnBDUWdkWjRzZHljZmIwRG1zbFE1eXpfSDhtanZ1ckh3NHJsSXdsY0NKd3Y5bEFQeFRGcF9yaGlVUTZwWHRlTXhvZlZIRU9tSHVnekU5UzVTdEYtTXcxWHcyZXZZ?oc=5,Local Leeds hero and Virgin Media O2 employee helps save customer during a medical emergency Virgin Media O2,,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-28T15:22:41+00:00,Virgin Media O2 mulls cost cuts to protect cash flow and reduce leverage - telcotitans.com,https://news.google.com/rss/articles/CBMiygFBVV95cUxPSlRfN29PVmhKaGlqS0lraVJtX25VNFRPV1ZGVC1BYW1VLXpLVjI0Rm5wMk40QkkzODNRbFBlLVYybFA4d0pWdjdjU1A0ZTNtMzdTMXFWdDVqdENWRkdsdWpIN2VFS2dYTjNhUEZXbF9RR1VVbUhpaXFoRVVDMEh2Z1JLMFFZTGo5V1BScVZVVnpLYkJmVHNpTTVJSEdPaXF5a1RDRzF6ZUdmMl9FdEtWQzRtNGx6b041Sjd5amlSRmtqNTQ3MVpkMEdn?oc=5,Virgin Media O2 mulls cost cuts to protect cash flow and reduce leverage telcotitans.com,,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-28T19:30:34+00:00,Virgin Media O2 Exec Explains Strategic Approach to Direct-to-Device With O2 Satellite - Via Satellite,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOdWo2cW5wOFVNN0I3MTByb3Z6cTM5NDExN3VUbTltbXRBTWtqM1RPU0JkeV8wZ3BDMDFyMFpjRnd4dWtkRlNRc2ludkJiUk5uSzBjYWZIZm9Gc28wUUFHTnlVYjU0b3ZhOUVLd0NUSzZvX0xrc3dYWlNUSkNaQUUyU3dOYXVWSzA2Snlvc1llMC1yZHd2Z1o1QVo4WmVzZnc2UUhoOHFQejZ0WW90bi1YekNtRXJFNEhlQTdfbVJwcmcwWU96Wm5nVFZycS1OS3lIZ3hqV09NZUNfdw?oc=5,Virgin Media O2 Exec Explains Strategic Approach to Direct-to-Device With O2 Satellite Via Satellite,,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-28T09:26:18+00:00,Virgin Media O2 tests in-store experience to encourage tech recycling - Retail Gazette,https://news.google.com/rss/articles/CBMidEFVX3lxTE5JRWtzeEdCLXlWLWtVdFBHX3M3VlhaeEVGWTZSV2ZiM1VieEIxVW5HSnJMUFk1T1B0WkxicUx1VzdxWmNtUXBLdFh4VFV0NTltU0NWeEJ5Z2d0cGR0UUxCaXhLTExDc21zVzdaSC1KUGxFVmZk?oc=5,Virgin Media O2 tests in-store experience to encourage tech recycling Retail Gazette,,+1 other outlet covered this
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-28T12:36:51+00:00,Virgin Media O2 showcases tech recycling and reuse at its flagship O2 store at Westfield Stratford City - A1 Retail Magazine,https://news.google.com/rss/articles/CBMivgFBVV95cUxObVJWVkUzOFpkdGo5MzBfRFhOdnlmNTZfOUF2bGlIOXA0cDhuY0NDcE45T0VjcTItX1NaMmlSdGFEYl90cXBXSW5WLXVsWktwdXMyWG5aQk9oWlhieVZ0dlp2cGF6TDZiVE5uRzFoX3ItS0tLQ3VRYmswN0pvb29QblRfQklHRFpxQUNTbWRkSlk0VW1fZzZ5aUhHUVlqaUp0VnZrNi15U3VZTHl1NHlhRDFHV3laVlEtZHFhTGln?oc=5,Virgin Media O2 showcases tech recycling and reuse at its flagship O2 store at Westfield Stratford City A1 Retail Magazine,,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-31T13:46:00+00:00,Virgin Media O2 Engineer Saves UK Customer Suffering a Stroke - ISPreview UK,https://news.google.com/rss/articles/CBMisgFBVV95cUxPRXpLdWNIV3JzWG9lMHVVWEd4QXhPdmM5ck0ydHctRHQwU1o0Nk1lZEx6TzZuYXRyQ191bXJlUFh2eTVXNDdyVWpMQ1MxVW5XbklRUU4wbldFZnBUeDk4cXR2YW9Eb0tHOTJKUnVoTGlPazJ5MkNwMXp2dHZ3aFlBR2lPRUs5NC1Mb0xTNVdYNEd6NFdoZWUwNjI3ZzlIanZ1eGRpMEFnalVhSDN5Wk5FT21R?oc=5,Virgin Media O2 Engineer Saves UK Customer Suffering a Stroke ISPreview UK,,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-28T12:31:28+00:00,Virgin Media O2 puts circular economy in the shop window with new ‘Tech Refab Lab - mobilenewscwp.co.uk,https://news.google.com/rss/articles/CBMivwFBVV95cUxNN3F5RDBiaElDTG40WWNyME9SbUphNE9YZlRwZWhxZzl5TUdpMm5RUTFyc0ljbkhXUFlRNWJGdTRxYXRFeDlRcUpqU2RCSXZNVTk3Und1X05OSGtaMlBEYldFMWtKNGZFRW9QOE80Z2ZjZjBELVZ0Zk1CN3Z3LTdVMVoySlBYd3dwcVZjck9pZEhPUUl4LUZSdy1QTmJISjFFYUJpY1J4Y1kzQ25raU5GbElQM0phdHVncHN1RWkwRQ?oc=5,Virgin Media O2 puts circular economy in the shop window with new ‘Tech Refab Lab mobilenewscwp.co.uk,,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-27T23:01:00+00:00,Virgin Media O2 Preps 2Gbps UK Broadband Speed for Coax Network UPDATE2 - ISPreview UK,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQZVlQX2RwOUgySHVlS1Zub096Z2VEbkY0ZGEtcWNQWDNXdnJwUnF1ZktyMlRHcWVza1BYMV9ibnRKeWRsd0U1UmRudk1Wbjh4SnlSOE1VRE5Ic1NwWFdDQ2M3aUIxYlVfWGwtOUF5RTItSEtHcXFSSFk3Ml85cXoyY3hfcFg5Q3RKR3Y1R1R5cjRLOEdZVXdWdVdNQWJWVy14aUd5NlUycURSNVo1OHR1RnFJNGdIeWRTTld3THJ1elY?oc=5,Virgin Media O2 Preps 2Gbps UK Broadband Speed for Coax Network UPDATE2 ISPreview UK,,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-27T08:11:08+00:00,Why Virgin Media O2 Collaborated With The Sidemen - Creative Salon,https://news.google.com/rss/articles/CBMikwFBVV95cUxOX1VhMHNlS196bWtrc2pUcGh2YUNMNnNvUHB2VG5XeDFpSHk4a3hQNlZfQnNDd2Y3MEZ2OUVfVER5cXRWdy1xZFF3MVgtT0hWcFM4Wm1ycmpmbC0wNHdPSnVlNUdFczZtOVlBaWxkaXZ2NGZLSFo3N3o1d29xZnp0b0VfRzNHN2Z2ZTJFZ2ZVYy1MMmM?oc=5,Why Virgin Media O2 Collaborated With The Sidemen Creative Salon,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-31T12:27:11+00:00,Sadiq Khan tells Thames Water to stop ‘moaning’ and ‘get a grip’ - lbc.co.uk,https://news.google.com/rss/articles/CBMigwFBVV95cUxONTB1SVhia1ExbElHUy1jVGFlQkNnblF0Yi12aVhUcm5FN2ZUVXItdE9TdVNjR0ZjS09PMWpBRHRTLUYzbkhpY3RlTElrWk1yUGVsV3gwcGJ0YTB5T3ZGWUgxOEpreEtWMDBodkFvUjVSVHhnblg4Y21Tai1WcVFhYUJDTQ?oc=5,Sadiq Khan tells Thames Water to stop ‘moaning’ and ‘get a grip’ lbc.co.uk,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-29T07:14:50+00:00,Nationalising Thames Water would sink Burnham - CapX,https://news.google.com/rss/articles/CBMibkFVX3lxTE5ncHJmRmFHT0VTcFhSZXp6YjljY1pYZTlxbWRmMGJ2RzNIcU90QkhYbWdHZEFpNng1b2xneEpubFV6dk1KMXpvWE5ZYTJkbUxvRzNaVkJIRFNyN0RQNWppMkVKVWVZS2FoYlItQTNB?oc=5,Nationalising Thames Water would sink Burnham CapX,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-29T16:52:06+00:00,Thames Water respond to customers asking whether water bills will be reduced after hosepipe ban - My London,https://news.google.com/rss/articles/CBMiigFBVV95cUxOVVVXeUxQY1RTRjNvRmVabE1HdVFlelVhMnpCVEpYdThzQkk2cjZqNEpYazRMcWk3Wm5BZ1h3WVVVTFRjTzF1ajJMeHpJR1gtRldlTXhhVW5wdkdCMlZfMGJLd2UxeDNONWdfdHBCeWZuVzJGVUk5MV9zM0xQaFVlVi1fVEZ6N1RiR0HSAY8BQVVfeXFMT1hkdHA5by1ua3J4dGZEdkkzNFV4Tk9tVlNZRUV1Q3FHb3VvYnMtQVNjR0MxRFJ4OFhHVDF4dzdaVUZsQnRTQ24tM2ZtTGdtUUIyb2dfcjFOUlI2YkFyT0V5eEtLbEx5TmdpU1JnUEsyWUNXeEdYekVsSjlJZnVyU3hsRUZwNU9QX3VRTDJ1dU0?oc=5,Thames Water respond to customers asking whether water bills will be reduced after hosepipe ban My London,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-29T11:23:13+00:00,'Hypocrites': High Wycombe resident blasts Thames Water over nine-week leak - bucksfreepress.co.uk,https://news.google.com/rss/articles/CBMiogFBVV95cUxQOWNfZGpkU19faU96VElCMUVJaXEtSGRtRmQtQjlzdWZKc3N2MllRak9IZUo2Q0wyQTVfMXNEamlQQ2ZwWGdwVURnc0E5LUNTZWFnbHZ5dnpwQkFnX3lITHJpY1JvS1lpcTc4MWdaMVFnQjdheWZJcDZUUlh1Zkl5TXF6QUlzckJnZ2pRNUp5czl0SFRBOTRQQVF0V0pHaFY1QlE?oc=5,'Hypocrites': High Wycombe resident blasts Thames Water over nine-week leak bucksfreepress.co.uk,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-29T16:04:53+00:00,LIVE: Thames Water close lane on main road after pipe bursts - Swindon Advertiser,https://news.google.com/rss/articles/CBMingFBVV95cUxQQXBQLWFITGxESTdMcFJxUkJ4dXl6WkxsZFJzOEhZRTRpbC1DRFU3Tll6aVNGS0NFNmtkZlVHcTNFVUh0dFdnaTVFTzAtZjZ2aG5FUWRpVWR6LTh0U0dKR1hqU09IZEtHaWdNS0dZcFBoaFpNWFJTR1p5OUJVS296Q0JxcDNsQ2NOSEJ2VDczUDZyZlQ2MmlDT2s4S251dw?oc=5,LIVE: Thames Water close lane on main road after pipe bursts Swindon Advertiser,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-30T08:36:05+00:00,Thames Water's 'decades of neglect' called out by Sadiq Khan as London rivers clean up plan shared - My London,https://news.google.com/rss/articles/CBMikgFBVV95cUxOcnZoZnFMSjRRRUplNGJyZHEzR0xNc1dtd09MdlNIWEtLVThhR3ZMUFB6RjhaVXRBNlJGMm1KY2FIT3E0RVVfLVh1VmR5R1BIQ2VwZTRfbWZ5dWl4YkJLMWFmOE82VUdHQlJUdFNKcXVpYVVJYmJiOFdpMjgtSDQtMzRidmxyVEh1SzdqZjBnSlhxd9IBlwFBVV95cUxQaWd6bW1jVWNXc2c5RF9nS1E0MkpyN2xlMzZQQWlJS2JPUFI0SzdpSTU0LXVzdlRsYl9sZG5yWVkwZnVlbTZSTVVScjN3MUVlMXk3T3owSmRvLUxvSFpvWEt3ZUxSWDVrTDhlQUhxVzFTM0JzVFE1dExCZkI0UHg0TXNzMEsyYXU1SndIaEIwUjl0dm5PcU5v?oc=5,Thames Water's 'decades of neglect' called out by Sadiq Khan as London rivers clean up plan shared My London,,
MENTIONED,5,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-07-30T12:12:00+00:00,Updated: Road in York reopens as councillor expresses frustration with Yorkshire Water - YorkMix,https://news.google.com/rss/articles/CBMirgFBVV95cUxOM2JwWXowM3V0S3lxdGlYN2tiS2FIWDN5NXRTRHdjYXF1czRhSFF0V21WOEhQaV9iajhkVUlETmNhWkNCenA0dHEzbmFHeUNnaUMtRURMZVBfU2pVSGk3VTVvWGhPWDdYNUh4OHAtSDZoUUNUbjYxVk5PaTdidjFQSWZMdGFtdHY0UDdyRkd3Q2tkcFRhTmxWTXFwdk11d285YlgxZkh0MjQtMktYbWc?oc=5,Updated: Road in York reopens as councillor expresses frustration with Yorkshire Water YorkMix,,
MENTIONED,5,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-07-28T07:23:00+00:00,Andy Burnham wants to 'rewire Britain' – he should start by taking back Yorkshire Water - nowthenmagazine.com,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNd2oxRm1lZUNMeUlGMU5aWk9DeU1KMmQxTUp6Y2tfQm5BOXdBTXgyeEFoS1ViY05ZMzg1dEdVVzBhZ3JmT193MjNCQjJsam9WN3VpUEdacXFLbW9FVU16RHl4bXo5bmtGZVZGbjlucGU4OEVMTC1iNkJCTXhPQXE2RGF3SFdYWVdZM0ota2xmUWdCUGJPTmFDdVhqS3FmRWZxX09XemEyenFSS0x3VFI0U0dnanFHWTZKU0ZidUhBanc0RjFWWldZOE5BYzlnOVRJYnFsWFNDVDd5SGdCZGkxSFVZVDdvSFRw?oc=5,Andy Burnham wants to 'rewire Britain' – he should start by taking back Yorkshire Water nowthenmagazine.com,,
MENTIONED,5,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-07-29T12:06:31+00:00,Yorkshire Water starts work on two storm overflow schemes to improve Pudsey Beck - West Leeds Dispatch,https://news.google.com/rss/articles/CBMisAFBVV95cUxPX2N1OWZzZDNiX1VlLWRzVFlvdk0wNjBCVUh1V2tJVUJyRjFfM2dwUWhpc1V1b0lneDFSWHJjUlBrcEFaeE12Yk9zbmk1RzhfcmFkdVZDeDNMaFlGWUtvM3pNczg4N2NMcFUyNlMwSzh6Z2o5ankzMkFTT0VDdlVpM2hwSWIwa2FBM2NHRkxyalVPZnRZWWw0ZzlwWDNZS3FYOFBlZ00zZzdYbXNvWG1NMQ?oc=5,Yorkshire Water starts work on two storm overflow schemes to improve Pudsey Beck West Leeds Dispatch,,
MENTIONED,5,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-07-28T08:21:39+00:00,Record-breaking adventurer Jasmine Harrison backs North Yorkshire water safety campaign - Hambleton Today,https://news.google.com/rss/articles/CBMivgFBVV95cUxNQzh1R3lwckw3dEdvd3FURlRoTUhKeURqMXV2MXg1a1lOVmJ2Vml3Q2NEZWlUMWd4XzBGSF85Mk5jeksxdVhWaEMwbV9YM1FJVEVwdG9wQWphQy1GbGJsZFF4WDRLbEtwemJxa3ZKQm0wWmQ1WWwxaFpuX3A0c2tTTnB4aTdWYXRHU2lzOEhxWERGWHVYbGVrZ19QVzBjemZCY2IxRU9VRjJLUmhnZDlOa0o0ZVhRaDdzNDFqN1hR?oc=5,Record-breaking adventurer Jasmine Harrison backs North Yorkshire water safety campaign Hambleton Today,,
MENTIONED,5,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-07-28T13:31:00+00:00,Thousands of gallons of water ‘wasted’ after five day leak on Sheffield street - Yorkshire Water respond - thestar.co.uk,https://news.google.com/rss/articles/CBMixgFBVV95cUxOMjd0WXhONUtsOVc2QUhnY1RXdXZvYXR6UTF0V2VQUDZzMmd3SmtvOG9rVjIwaEZCRkpUN2NfWDRaMEZhRzFoaERqalZVOHBXZTRmS09WcTVxcnZ6Nm5lcHhLMnkzU19MVHA1YkJYWENuZHpLRWo3SEtCVFBZTEQ3Z0hkWjkxRm52YkhqU1dCTVdKck1RYkZCRjdVbTRsNDd6Q25CalhPMll4RlRIdHEzR2xvcHZ2V1h6Tm5FRktOVG5VaE1Xdmc?oc=5,Thousands of gallons of water ‘wasted’ after five day leak on Sheffield street - Yorkshire Water respond thestar.co.uk,,
MENTIONED,5,Severn Trent,Water,Google News: Severn Trent,news.google.com,2026-07-30T15:17:27+00:00,Severn Trent taps into gorpcore for youth focused Wild Brushing campaign - Creative Salon,https://news.google.com/rss/articles/CBMigAFBVV95cUxPdGxkU3pwU3lUXzNNM0tiQkpGXzdDUTF4LTUybzhBZ0JCNTZJZlFITUJFUXFvUjZpWGlMWXdYVGRIZ0NmRWwyU0piWmtWSUJLX25NYzJFa2VBWVF0cWh2Y0RvOWpjVFJvbTNNNFVVV0xWRXNCcC1PMkJZbnZxMkVWTA?oc=5,Severn Trent taps into gorpcore for youth focused Wild Brushing campaign Creative Salon,,
MENTIONED,5,Severn Trent,Water,Google News: Severn Trent,news.google.com,2026-07-29T14:53:35+00:00,Severn Trent issues update on Kidderminster sinkhole repair and when road will reopen - Kidderminster Shuttle,https://news.google.com/rss/articles/CBMipAFBVV95cUxNQXI0Ukg0N250a3dLRVMzUUJZOWJjbDQxaDlOWDVKbFE2U24tbWc3UklJdklnV3NncE5QeWdialY5V0d0R1g0OUpmXzR3bFBkLVZob3BQOGVRa1FZWm9MWUc1M3FuODJWZmRCcGw3Tm9BZU1wWGlQWC1DY1VMcjVfWGRJMUx5M1BCdkdEX3BFbm1uUEdpREs3dUFrSXhuZmZNMWpQag?oc=5,Severn Trent issues update on Kidderminster sinkhole repair and when road will reopen Kidderminster Shuttle,,
MENTIONED,5,Severn Trent,Water,Google News: Severn Trent,news.google.com,2026-07-30T18:33:00+00:00,Severn Trent issues update on water supplies following pump failure in Shrewsbury - Shropshire Star,https://news.google.com/rss/articles/CBMixAFBVV95cUxPT1FkS0JnRFdaZVVVQUExU2NDUmhqaFR3VmU2UWlFMEZoOHRwUG9UYWxQOXlkTHNrbVJCT2JKRGpUSFVFenVFcy0tdjdpTjN0SVZyNlc4TzNseDltZVNrWUhITWhWMVBIT3gzUVNTZklsZTl5LWpaSUJJc082RWo5OC1KRExtWU53TzRvMGgxNGlaY1czQ3A5UlByLWgxeXNEWlJBeFBzaG12aWtvVjhkSm55VmxtUlh1WDVsVW42cS1aLVpt?oc=5,Severn Trent issues update on water supplies following pump failure in Shrewsbury Shropshire Star,,
