tier,score,client,sector_guess,source_name,source_domain,published_at,title,url,summary,topics,why_it_matters
DISCARDED,0,Vodafone,Telecoms,Google News: Vodafone,news.google.com,2026-07-27T06:42:36+00:00,"UK Stock Market News: Pinewood, Cranswick, Vodafone - The Armchair Trader",https://news.google.com/rss/articles/CBMiiwFBVV95cUxOZ1J4RGF5YWRJZUpWeFdTU2FGWUhEYkw3cGs2dFRlZkNyRVlhbDM3YzY0WFRyb1RKTGFGam8yOEU4RWtvWFJGbWNYY2ppVTNsVXlleGc1X2pjS1FZMnJEUEJNZ0owcFFOU1FPWWNYdmpxVTRycXdST0c0UDJhSnkxWTllX0hZWE10U3FJ?oc=5,"UK Stock Market News: Pinewood, Cranswick, Vodafone The Armchair Trader",,
MENTIONED,12,Thames Water | Ofwat,Water,Google News: Thames Water,news.google.com,2026-07-22T14:50:52+00:00,Thames Water: Decision time for Ofwat - Good Law Project,https://news.google.com/rss/articles/CBMickFVX3lxTE1xTDFaOHUwMlVRUHRGYXo2MS1ZbDlSdDFJOVZEREFZRVY2Vk1xcEVYNFJkemJXdjlvTzRNaXMwTDF2N0pnMkZLZ1NhVTJiSGlOdWJOaWR6aFo1Z0JqX1ZHSGQycE9UQmMxeGdZZzFjUnA0dw?oc=5,Thames Water: Decision time for Ofwat Good Law Project,,
MENTIONED,12,National Grid | Ofgem,Electricity,Google News: Ofgem,news.google.com,2026-07-23T08:04:48+00:00,Ofgem to investigate NESO over heatwave pressures - Energy Live News,https://news.google.com/rss/articles/CBMilwFBVV95cUxORmF6NHhnSHNEQnhOLUVORXBqd1J6UTFDNll0TlhvQXpxZ3NrMFQyN1B6N25pQTIwTVUyUWdWOVI1Z2dYdEI3VXhIc1hCcHU3UUZ6MnlYdGxLSmJyd2ozRlVZcE9iQnBNdGppNTQyQ3llWTJxSUtnUEFtemdodUI2d3k3RVY4S2M4Q1FYeHN2M21kVEl0N1o4?oc=5,Ofgem to investigate NESO over heatwave pressures Energy Live News,,
MENTIONED,11,Scottish Water | BT Group,Water,Google News: Scottish Water,news.google.com,2026-07-21T08:00:00+00:00,BT Business secures multi-million pound contract to enhance critical national infrastructure for Scottish Water - BT Group Newsroom,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOeDBmQTRIam4tSGI4cVUzbUJXOW9mWVpucDN0LVZ2NExWOWN3Tms0QnVLN1RqNjYwZzdQeVFRQkswX20xLWZqdWdxYWVDTDVLaDQ4THNjWVdlTG8xdDFfQUdDS2h5dGhsT1dVREhBTHJBc2d2amllcTJBR3hHUFVJSlZaaEZPcVpsYkJUMEZzSHI4NG9DenRNanBBenN2a3JNZU1kOFkzTnotZHM1Z1hLaXl5MVB0YllUVjNNaERfWjk0MTNEYzZYQVhReGVVRS1aNWc?oc=5,BT Business secures multi-million pound contract to enhance critical national infrastructure for Scottish Water BT Group Newsroom,media_and_events,+1 other outlet covered this
MENTIONED,11,Scottish Water | BT Group,Water,Google News: Scottish Water,news.google.com,2026-07-21T16:44:35+00:00,"Scottish Water taps BT, Accenture to plot digital future - Computer Weekly",https://news.google.com/rss/articles/CBMiowFBVV95cUxQWnhyRmdXMTlaWXdZZ1lCRDh5WVozNTBHWHpyX2tnV0NwY1JCZHo3UWlhbC1kdWxHZVREN05rUG5UNWg4NmlEcXFvdmZQRi16ZkxRMThBLUV0VDdjaGNlT01vMzItT0dUcWNFZ0FDM0tqQnR3V29uQl9oS3YwZ04wVUtfMkJLalc5OGJCNjNqY1JCeHFmdTk2Ync0eW1GSXVDRHl3?oc=5,"Scottish Water taps BT, Accenture to plot digital future Computer Weekly",media_and_events,+1 other outlet covered this
MENTIONED,11,Scottish Water | BT Group,Water,Google News: Scottish Water,news.google.com,2026-07-21T10:30:04+00:00,"BT wins network, security services contract with Scottish Water - Telecompaper",https://news.google.com/rss/articles/CBMiqAFBVV95cUxOVHRXcnNBOXJvR2pmWF82T0dGbnhydW42UVNEQVNFTjg2ZXZhb3A1ejBsTkVWSFZvZlNzQXF5dWZiZVNpam5LZTNBcHB5VHY0eVVKNm1fTmtQLXlpclNuSF83Q2RUd3NEblZmNTlpTDR4V3l2YTBXemRzLVV2R0plUUp2eVBtVHVrbkJoazY4YlhaMDRDbFZjdDhpRVoyZjlIZlNLVHVENHY?oc=5,"BT wins network, security services contract with Scottish Water Telecompaper",media_and_events,
MENTIONED,10,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-24T09:32:37+00:00,Virgin Media O2 reaches 9m full-fibre premises - Broadband TV News,https://news.google.com/rss/articles/CBMilAFBVV95cUxQTlZDV0hkS0w0bUJIcGw3YUtGMnZ2bEhkdjB4emU0SERxUVBTdzZHZGhSYzQ4V2tLQWtxaVdIZ20zQXlJNHFxbzRqWHNNOFBkcjlsUXF6V09KdEN1U3ppMzdOeGowNC1nMTJnNW8tS0k5cjFaRTl0RmFmRWZfVTVFWUJwU3BEN0Q3MlNjRUZ0ZXNYZzVx?oc=5,Virgin Media O2 reaches 9m full-fibre premises Broadband TV News,,+1 other outlet covered this
MENTIONED,10,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-24T09:46:50+00:00,Virgin Media O2 Q2 revenue down 7.9% - Advanced Television,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNUDVVOHREeGdocDlLTGZ0X0FSd2FNUEtDeHozQ1RhQzNFcjRwQVhqWmtVTXdRUUVBbFNIekZjOVVyOFpqcVFGQWZTUjVBMkp0OE52eUMzbDdoTEo4YjAtZk1DUEZGU2V5NlBYeldla01ZMUdJcnZyVmpMNDdSSU5lUVBNbFBzZGtVNkhR?oc=5,Virgin Media O2 Q2 revenue down 7.9% Advanced Television,,+1 other outlet covered this
MENTIONED,10,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-22T14:42:55+00:00,Virgin Media O2 switches on 500th Giga site in UK - Data Center Dynamics,https://news.google.com/rss/articles/CBMimAFBVV95cUxQMnFPcFBSdEFRUTJBLUdTTHFYcm42S2JWWWR2T21jc1F4ZUZLZXZZYXowNW91elVkSjNPNEJQcXdzcERsZ291MHFpSlJ4VjFKQ0JKa0psUkJfbUdDVm0zbEIyeTVuVHhZTEhXdzdZOWhtd1JCM24yNDU3YWFkYkZBU2FSWlMyUTgtaEtPSllzNmF1MUFEQlgxYw?oc=5,Virgin Media O2 switches on 500th Giga site in UK Data Center Dynamics,,
MENTIONED,9,Anglian Water | South Staffs Water,Water,Google News: Anglian Water,news.google.com,2026-07-25T06:00:00+00:00,Cambridge Water and Anglian Water hosepipe bans welcomed by Cam Valley Forum - Cambridge Independent,https://news.google.com/rss/articles/CBMisgFBVV95cUxQMVQ1SnVXZU93Uy1YLWJjT0ZnUmZidW9LOUFqNWs5eWJoT1FLOHJlOG1lZlV3Y3psaVc1RDNTd3hYWXFzYXZ3cEVxcjhtYTZLR05Yc3F0cVFNaTNzeWJPWW5HWndSbnA3YjZMQnBLOFB3ZE1jYTlUR3MxcXBfVHBMS2dKczBORmpkZmFNLXJ2a3NrbUtVbWlRU3VRSDEzT3lRYi1kWkRFcW8zZ0hJYm5xaE5R?oc=5,Cambridge Water and Anglian Water hosepipe bans welcomed by Cam Valley Forum Cambridge Independent,,
