tier,score,client,sector_guess,source_name,source_domain,published_at,title,url,summary,topics,why_it_matters
MENTIONED,8,United Utilities,Water,Google News: United Utilities,news.google.com,2026-07-10T12:58:00+00:00,United Utilities issues statement after millions across England issued hosepipe ban - Manchester Evening News,https://news.google.com/rss/articles/CBMitgFBVV95cUxQTG1wQ2Y1dW1nYUdEdVhJMVFsS0tBTVV2OVZsa3NSdjQzZUEzRktGa2QzTWdpdVp0ME9JaGtWYkZEREF5ZVZjSU5YM01fX0dQcnFsVzY5RlpoSDlTUHFaQ09GdFJhMDZQNHNEeThQa0xtRG44QjI4Nk16SHlGTXQzNHo2WktqQVZFemFFODRRMUVyZG1hbllQaG85RTdnRmFwanFHLTFqUktXNHFtaTZfU25xak8tUdIBuwFBVV95cUxONktaREc3MVFYaEZXV1BpSnRUaF9idU9XZ0RaMzJCYXM2NmUzMmZpeHk3MXB2YVUtbG8xRG1TM0Q3ZHMyalpPLTFScWVXclN2NFRwRnBpbXlDX0kwOGF3UnJ5eVZzLWx3Y1BJM0F2VWlRTWNWQUtVWGQ2UHdXZ1RZTXhpTnh1UVh4TS1xY0xsX3RmTmNxd2czODlKWU9JWmhCSnpTb0dvN0UtSk9zX1B2UU1RUC1mUm9BTVhj?oc=5,United Utilities issues statement after millions across England issued hosepipe ban Manchester Evening News,,
MENTIONED,8,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-07-10T04:00:00+00:00,Yorkshire Water warning as heatwave sends water use soaring - Telegraph and Argus,https://news.google.com/rss/articles/CBMipAFBVV95cUxNdHAzSUEzNS1NVWRNUm9BUVJPMDU4a090RVN5RDVsbnJHdzZxYWRCMkRTUVNtWU1RR3p6Tk5iMDRXVU8tQTJ4eVZyNnduVWNRY2JKUzE0dVY2V2gtU0dfdzVRMVliTjlsVWMxMElXaHJHSS1mcnpJYmhjeHRjWl9TVFhoc25ucFJvclY4SWZIRXM5MTl5eVl1UVpvVjc5MmYxeUhsdA?oc=5,Yorkshire Water warning as heatwave sends water use soaring Telegraph and Argus,,
MENTIONED,8,South West Water,Water,Google News: South West Water,news.google.com,2026-07-10T15:00:00+00:00,Prolonged heatwave drives exceptional demand - South West Water,https://news.google.com/rss/articles/CBMihwJBVV95cUxOeUNyREVQR0s1ZTFFZzhfazRFRi1YTjZZN09jSFdjWklpb1dLM0Zia0l1MXBkcE5CeGllaXBIdlYzZlRNUGc2UWNRaURaSG1TZUU3alhTa2VsNFp3UmhXenRHSnh4UzlJX1dnMGk1RXZwWkRFRVlxV2o2dGdSOUpNN19zeE5oeXRGcDlvTl9wTGhiV2cyekhUNDZpZndQT3d4enBnSi1yTU43Vlc1Zk1PV0sxVXlHNUw3aVljc09KemtRN21ISWNJcjJkYzI4ekRuR1BjSjFOYnJoZVZFU1V5QVRNRHVTR1dVQUhYN1hqWDBWOUQ0UV9KbllZR2Jja3hEWHRwMk5PZw?oc=5,Prolonged heatwave drives exceptional demand South West Water,,
MENTIONED,8,National Grid,Electricity,Google News: National Grid,news.google.com,2026-07-12T16:00:00+00:00,National Grid’s multi-year project to enhance transmission line capacity - Athol Daily News,https://news.google.com/rss/articles/CBMirwFBVV95cUxQcXNJUExkdW12ODliczZqVWNISnc4RUNKa3k3eGFZQUZDVXRlQmF4RGY2SkZ2ZlQ0dFE5V1VoSlY5bUt1WkRBY0ZTTHVjVEJLSzJXMzhKOUFVRmVqUDhIRTFIXzl4WWlGZUF1WjVCX3ZMc1lOUV9BSlBLRHNQbkhDZGRFSkFfcHZYYV9vc19hX3VWOVpMWjRJRHRiT1RWTzFQV3VNZUdoc1J5Z19kVVVZ?oc=5,National Grid’s multi-year project to enhance transmission line capacity Athol Daily News,,
MENTIONED,8,SSEN,Electricity,Google News: SSEN,news.google.com,2026-07-10T13:27:43+00:00,SSEN Transmission Partners With Van Oord And Sumitomo On Shetland 2 HVDC Link - Ocean News & Technology,https://news.google.com/rss/articles/CBMiugFBVV95cUxNQ2tNZnhUTmhabzVxY05FX29DbjFHMkc1RkxwNm16NWt3LTMtX0hXMkd2bFJXMHhLZ0FaZGRvSzlMZkFmY2hPMi0tSVBlQWltcVRXYWQ5Z2NkaWRLYmF1U2JmcWRnRmhYYTZTYnVoYS12dmNQMDlWbkY3NW5wUlhQZGtWX0VyRHpyTnRQR2JrMERyUnczc3o1c1ZQS1BBcDdxZFBQVW52dm45SmtIbmFUOVdEZDlDUG90Wnc?oc=5,SSEN Transmission Partners With Van Oord And Sumitomo On Shetland 2 HVDC Link Ocean News & Technology,,+3 other outlets covered this
MENTIONED,8,SSEN,Electricity,Google News: SSEN,news.google.com,2026-07-10T07:27:39+00:00,SSEN strengthens Northern Scotland grid - Transformer Magazine,https://news.google.com/rss/articles/CBMihAFBVV95cUxQN3pvMGY3aUVDc0w5anZTZElKRURvV2pMNXlFb2JoUkV2V3BzSW1UemZsNDVSQU1qR1ZKcUR5bVBRZkIwQ00taE1XdkJSR19iQXpwdTVOSG1Gd0ZhT0I4UXp4UkdYVUpmT1NPR2ZET002NDVtd0NualZiZ2RTdUYxRUxfNXE?oc=5,SSEN strengthens Northern Scotland grid Transformer Magazine,,
MENTIONED,8,Ofgem,Regulator,Google News: Ofgem,news.google.com,2026-07-08T08:02:13+00:00,Ofgem promises to regulate brokers without undermining the market - Energy Live News,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1sdjUxMnRFc3dBcUVxSTFJeUlOMkhYWllHSV8zTTNKSHpQNjZuaTN0eVd4NU85M0dtWmV4NzljbXVNYU0xb3dWVHJad0xZWTAtV3c?oc=5,Ofgem promises to regulate brokers without undermining the market Energy Live News,,
MENTIONED,8,Ofgem,Regulator,Google News: Ofgem,news.google.com,2026-07-07T05:14:36+00:00,Ofgem approves rule changes for UK frequency response markets - pv magazine Global,https://news.google.com/rss/articles/CBMiowFBVV95cUxPR0E1TGF4b3NOTmlQZDB3MUQ0NWVIaUstb2F3UGtsbUZWT2FQRXpxeXJiUFdHZTdPcmc2N0VaOUZ2a2FMaHZRRkNSOHhJeldpaW9lM0V0NlRBMW5rQUZIWUNEWlk0ZnFtU0VqNC1zVkVNUEhWT0hTNFVDTFJMdzZmYzkyR1pvNGdXVURUOHRuc19KTURRMU1leWJpQkxBMHc5SU0w?oc=5,Ofgem approves rule changes for UK frequency response markets pv magazine Global,,
MENTIONED,8,Energy UK,Industry Body,Google News: Energy UK,news.google.com,2026-07-10T12:19:57+00:00,Approval of UK's second-largest solar farm 'a step towards cheaper power' says Solar Energy UK - Trending Now Sustainable Construction,https://news.google.com/rss/articles/CBMi3wJBVV95cUxPUmhsZl9FZFY1OVBIZnJGREl6NUNmZnNub0QtU25kdDhwN29EZmJRMFFoR3hZbzZqdHJKcWhkUDh0TDlVY1N4clhnTUJ5clZEQkprSDAzbjhXaHN1Q29iQllndGs2TFA0aS1EOHBxZ3FxbVhPLWdkR3dTTFcwN09INDktR3hmVk5oMXFyOFVZdFp1NXVNajR4S25yMW5LLWQwWHVSYmJ6S3lscm5xT3poc0VUWlU1Z245ZXI2aXBZdjZ2eFphOW9FYnFJdzJUOFJUa1dyOENyV0p4NTE5N3I5YjBoOHE2NTh3cU96V1dhR0FhbVRFWVF2Ny1kQ1ZtRVpDdkVCdHB0RGM0emlsbjlEd3BUM2xNdVBrM0c2dmxGYk8xZ0tab2Y5ZG5ENHdjdFdHNlRqQTRra3lWZElkUnBOR2pJNHgtUXNwaHR0SFJ5Q05ZQWNBSDBfeGtha3p4Nk0?oc=5,Approval of UK's second-largest solar farm 'a step towards cheaper power' says Solar Energy UK Trending Now Sustainable Construction,,
MENTIONED,8,Vodafone,Telecoms,Google News: Vodafone,news.google.com,2026-07-10T15:48:19+00:00,"UK's FTSE 100 Closes Higher; Vodafone, easyJet Surge - Yahoo Finance UK",https://news.google.com/rss/articles/CBMifEFVX3lxTFBJWV9CQXZZX1gtY1dJXzBvejVYZnhZVlNhUDVOUzVIck5TR2ZHQVVaMEtDeVh0Rlc1Tnh5U28zVGhoVW5sTmFpYmxROWZveEV1ZVFHUjFrN1lMdktSR3RGVGxlQmo2Nzl5RlVrckZubjZRUTJjMFZSblp6YUo?oc=5,"UK's FTSE 100 Closes Higher; Vodafone, easyJet Surge Yahoo Finance UK",,+1 other outlet covered this
MENTIONED,8,Vodafone,Telecoms,Google News: Vodafone,news.google.com,2026-07-10T12:15:57+00:00,FTSE 100 trades sideways as Vodafone soars - UK Investor Magazine,https://news.google.com/rss/articles/CBMiggFBVV95cUxOOEhHT2pkUXpycmZ1Rm83Q043N2p1TFNBb1UxWXpQYTBHeTZWV2tMdjFJVGlwMXFORC05cms2UlhRSEd0cWpLUndmdTZfTG5ZcG94b0FHUGVuZ1I3NU00U0ZpVGxOSEJVNmVGb1pkM1ZRNlhvQzloNXRRNmRsV1dPY3V3?oc=5,FTSE 100 trades sideways as Vodafone soars UK Investor Magazine,,
MENTIONED,8,Vodafone,Telecoms,Google News: Vodafone,news.google.com,2026-07-10T13:44:56+00:00,FTSE 100 Rises on Vodafone & easyJet Deals Amid Middle East Tensions - Global Banking & Finance Review,https://news.google.com/rss/articles/CBMiowFBVV95cUxOSmdTN3dIRUJrQW9LN2MxME1hLTQxVC1tdTNsNHJMNG5DUlNaVE5ZdnltRWE3WGFxSUsteUpPanZGVXVrbzlITXc4UzF6OVA2cVlDY2MtWjZKVjZNalJRZmZJVFp2ZTVfaTZkb3FvWmtqejh2U20wR3RKLUk5MDhXQTVENENDMnhKNElVdC1jOFgyMEpWckFDQjZ1Yi1aM05TUUxV?oc=5,FTSE 100 Rises on Vodafone & easyJet Deals Amid Middle East Tensions Global Banking & Finance Review,,+2 other outlets covered this
MENTIONED,7,Severn Trent,Water,Google News: Severn Trent,news.google.com,2026-07-08T07:13:00+00:00,Water regulator finds 'serious and unacceptable' breaches by Severn Trent Water - Shropshire Star,https://news.google.com/rss/articles/CBMivgFBVV95cUxPd292aEU1cWt4NnJKSU5rQ05EQnA5MjFicnVYYndLT3BVcVVXbFVUeU9UTENIdTFjNmtMaWN3MVZZV0xLZE9iS1doeXZ5R2o3VlRpUEs1MHpXdHVocXM1VTJZSXlSTGNacGJRNHQtdU9LUUNPeUY3VkxydHl4bThvZjUzMmlNekswX0NyZFd0Y1JfRlNuckpwTEwzbGt4WFhDbjh4ZVd3dkRWVUhrWWVfR2FVUVRIamVmdUd3c1BR?oc=5,Water regulator finds 'serious and unacceptable' breaches by Severn Trent Water Shropshire Star,,
MENTIONED,7,Severn Trent,Water,Google News: Severn Trent,news.google.com,2026-07-09T12:00:00+00:00,Busy Warwick road to remain open despite talks of closure says Severn Trent Water - Warwick Nub News,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOV05MQm93Wnl0VC1XUUYwaHRTSFA4RU1HdFcwRlRKN1BtTGFlalN5OWMtaUM5TWh3T0JjZzl5MThlVGFtYnNYNXVsYWprTHlIcmdTc2NIQTBPUkFZNDFUUDNmV1YyTHp6aUFfemhmeldFQnl4YkgtWEF2LS1ERVJ0cDFvNEJld2FlTTNHMFJtYm1NbDVSaTd2cl9kd3ptRE1pZU1sWnVHOGl0Szc1MGNWS0pWT3ZaOTFIdlYybFk0eHhQdjBtRzN0cg?oc=5,Busy Warwick road to remain open despite talks of closure says Severn Trent Water Warwick Nub News,,
MENTIONED,7,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-07-11T05:00:00+00:00,Yorkshire Water invests £1.6m to improve Owler Beck in Notton - Wakefield Express,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPSnVsQXRCa1ZMUk5tNEt5RUhoaFhWcUVwYW5JWkFCaDRHSkplWHUzMDhmR2ktdWdoenBZSnNCbkRHM093X3ViVEU0Y2tXOVFYbUhISWJiQVAtbThzQ0Vva1NDcXVfTE0wY0xOem1ONXhWV0ttWFFPUEdXTGg4aFluQ0ljQ2lfNmhyLTBxRk1NcmFJWW1uNFk2NS1fNWhsdzN6TkZnRmJoS0tLNVdEdGNKLVRGT0lnVW0tbktGZjQ4Y01qMDV3dVRjdA?oc=5,Yorkshire Water invests £1.6m to improve Owler Beck in Notton Wakefield Express,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-07-08T08:15:45+00:00,Generation H2O Education Programme Reaches 100K Young Water Champions - Scottish Water,https://news.google.com/rss/articles/CBMimwFBVV95cUxPazJWaF9uWWMxazFsWG1xT0F3ODVjQlNRNFJsN1BuV3BWODlhR0RhX1RSM1ZjRkJIZ1lLRnBxZ1BBalYzRWlvbUhZOHNGeC1VdmZSZGNpaXdOX0Fma1U5NHdsamh0cmkyeXhWMmI3dEdrUEdvTklhM2l3czJ4LW5TbHZScUFnWk1Hcng4cVhHazBkNTFpMVRHZXpmYw?oc=5,Generation H2O Education Programme Reaches 100K Young Water Champions Scottish Water,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-07-08T14:50:29+00:00,"More than 100,000 pupils take part in Scottish Water education programme - Glasgow Times",https://news.google.com/rss/articles/CBMinwFBVV95cUxPek9sLWxUcXpMcFdCbGVOOUI3QkFNVThmTGdTeEZfTkpMaFVmS0txTHk0emJOdko0bTJvelZnRWtVWTg0bmd4LS1rTGR2QXZPSEZBVlZIeXo5R0s3U3BzRHFpTk1qbW5QRG9HS3h1ZjNfUXh5QUZTeXZ6MEo1Z29Pd3BLalRfa1lQZWtvcEVEdzgzSnltZzNMNkVYY0EyTk0?oc=5,"More than 100,000 pupils take part in Scottish Water education programme Glasgow Times",media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-07-08T14:25:41+00:00,Major Glasgow road to temporarily close this month for Scottish Water works - Yahoo News UK,https://news.google.com/rss/articles/CBMigwFBVV95cUxNMmhFeHNFZUFqWENHQzVDUE5UOGxDVllERUxTNHg3MWN2Q295bXJhdUYxX0RpX1o2RTd4RVNLcW5MN2I3WlBEeVM3M3BEQVV2Q1VGT3VtanB1VVhmd0cxNHUtVEo5b25tbS1qNzJ1c2ZqVEVjX1djUnRaYjZaY1RzOWlvZw?oc=5,Major Glasgow road to temporarily close this month for Scottish Water works Yahoo News UK,media_and_events,
MENTIONED,7,SSEN,Electricity,Google News: SSEN,news.google.com,2026-07-11T10:50:00+00:00,SSEN Transmission Drives HVDC Subsea Network with Strategic Interconnection Projects - Inspenet,https://news.google.com/rss/articles/CBMitAFBVV95cUxQWDByV2EtVU96TThDX2d4U0lpaGV3elVLbVhBeERPQlFoZDh3aklxWWxWbEdjTFctbnh6dWhONzlLblZ2WHRFRjhCcE1RVC1yRE50VmdRbUU5eGkzUXE4Rmd5ZE5ObUluS1lyVmExMWIyeW5GUWxqVkE0bE5vVjByREpBZDVDS3JlT0VnWi1HaElMMWdDVy0tNUlNUVhqYmptSFZ0R2dHakZCbWpuTTY4eWhwTG4?oc=5,SSEN Transmission Drives HVDC Subsea Network with Strategic Interconnection Projects Inspenet,telecoms_infrastructure,
MENTIONED,7,CCW,Regulator,Google News: CCW,news.google.com,2026-07-12T12:48:09+00:00,Tactical Bag Small Concealed Carry Tote JESSIE JAMES CCW Accessories JESSIE JAMES Concealed Carry Tote Bag CCW Purse With Firearm Pocket Table Top Easel Kids - consumerthai.org,https://news.google.com/rss/articles/CBMif0FVX3lxTFBGdFVMdG5HR25kemdGQ1M4T0d4azR5VUQ5Vlg1cU1nUzRvMnlrbFZJS0U3bDNjcU5Fby1NN2dpZlhVaE96eWJiSldNbWU3eXFDWkVqTGl5bzdQeEU1NDFLY1pFRktfc0NvTHdKc3A0T29Zbnl1M2YxLXNkR1BpbDQ?oc=5,Tactical Bag Small Concealed Carry Tote JESSIE JAMES CCW Accessories JESSIE JAMES Concealed Carry Tote Bag CCW Purse With Firearm Pocket Table Top Easel Kids consumerthai.org,,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-07-10T08:45:22+00:00,Roam ‘til it comes home: O2 expands its roaming benefit to include the USA for the remainder of the tournament - Virgin Media O2,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNbUhFNGt2dEh0WlgzYjBTaGJCRmJLSEZHY3laaEJaT2wxZXFlSlFYbE14NVVhTGRWV19hbGN3V2tjeWxteWtJVEVJYTcxLTBTZFFiQVo3bGowZXVVblJuYXRzbG1VMUZIYzVJcU1wd0pQb1RkRXFBSzZ3cWwzaFN5dXo3LXVXc1NZMnRBV2tXVG9fZ2JkVTg0LThLZEFSX25tNUxlQjZUeGNyOGtjZHozYXNiRjlNb2phQ3BVWHo1WkpWanpldDV1dGhpLWppbWppaE8zNXZCT0dvZw?oc=5,Roam ‘til it comes home: O2 expands its roaming benefit to include the USA for the remainder of the tournament Virgin Media O2,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-08T15:00:00+00:00,Thames Water asks customers to restrict hosepipe usage amid ongoing heatwave - Oxford Mail,https://news.google.com/rss/articles/CBMipgFBVV95cUxQUHU5VklwSFBVUnNhS3VzYUJZdWxzTHhaSUU1eGpiZmE4OU1lZms5N1NXTU10dk9oOXREUzVvTnRlNHV6Zkk2M0ZNUXZ4MmZFZjhwX1N2NElxeThiVkNyelExUnpXaU9rWW9tUUhFMzI4S2d6clNvdHVEbE5rM2xpR3AtRTNOTEVkbzltWlZHU2JQOVI0ZTNGWkxEaXBJYlJDM2JZT0NB?oc=5,Thames Water asks customers to restrict hosepipe usage amid ongoing heatwave Oxford Mail,,+1 other outlet covered this
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-08T09:24:17+00:00,Thames Water gives update on hosepipe ban in Berkshire - Reading Chronicle,https://news.google.com/rss/articles/CBMiogFBVV95cUxPVTBoUUJNdHN1TFVOcWFqSUZiSkE3QUhvM3V1amkxR2tDdUozQ2NDZjRjSHN2eW5Rb2x3Wm80cS1mazZTem5PMEdlZ1hQNUQ5VTZCdVFQMjEtcGJlZnBwOF9pdW9QUVVPRHlMb3htU0lBWFkwUnZkTG1QbVN1LUY3YjlUWXgyRGdhamU3X0VYZzRJM0s0dUctUjdScWd5SWVCdVE?oc=5,Thames Water gives update on hosepipe ban in Berkshire Reading Chronicle,,+1 other outlet covered this
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-08T05:00:32+00:00,Reynolds declines to be drawn on Thames Water SAR during EFRA Committee evidence session - Water Magazine,https://news.google.com/rss/articles/CBMizAFBVV95cUxPX1pJWnlpLTBfWEFNWER6XzlrcjRyYjNJcTJaWVE4WFBWazNDazVoLXNnZ1lOOWt5eGV4ektKVFUxeHlIcVlTV0FnV1ZFOFBNN0loSmFJbFNMMXgzTkd2QUU4cVh2M2tJcjlsZmthR0hhOGVGencxLXFMTHlPMklkS0FjRlFiWDdWanhHeVRmMmFFS1pnWHctckRwNF94SWNlTnkxRHdFNWZvUTVHY19NLWJURW9qWDEwSkZXc1dGVDh6eEVrSzlDTDc1T3k?oc=5,Reynolds declines to be drawn on Thames Water SAR during EFRA Committee evidence session Water Magazine,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-07-11T04:00:00+00:00,Thames Water survey reveals many Brits don’t save water - Oxford Mail,https://news.google.com/rss/articles/CBMinwFBVV95cUxONUpoUVRFbkpWSEtMSWVSaDhTTDdDTUJqZWZhdVc0VHpoRFhwbXhEREdTTnBWelZvX053V2hHM2hqS1NVaGlSUm4zaUYzeWY4YmF6NDFPLTFnLXc5UV9rUW9keUJSa3JpbW9RRG9XV1diMWFyZ0hNNDBVUGVPYXJGTEpNcFhuZm5RSDNmZ2d1T0xDSHhPVWFPZ0o1VFBiNEE?oc=5,Thames Water survey reveals many Brits don’t save water Oxford Mail,,
